TITLE = "SU2 Simulation"
VARIABLES = "Iteration","CL","CD","CSF","CMx","CMy","CMz","CFx","CFy","CFz","CL/CD","AoA","Custom_ObjFunc","Res_Flow[0]","Res_Flow[1]","Res_Flow[2]","Res_Flow[3]","Res_Flow[4]","Linear_Solver_Iterations","CFL_Number","Time(min)"
ZONE T= "Convergence history"
          23, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.35719329e-01, 2.76334809e+00, 2.27388359e+00, 5.79721729e+00, 0.00000000e+00, 0.0000000000, 1.0000000000, 0.0008225838
          24, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.31893574e-01, 2.76695170e+00, 2.27390788e+00, 5.80021200e+00, 0.00000000e+00, 0.0000000000, 1.0000000000, 0.0008578499
          25, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.36242549e-01, 2.76176593e+00, 2.27459777e+00, 5.79421247e+00, 0.00000000e+00, 0.0000000000, 1.0000000000, 0.0008931835
          26, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.48255818e-01, 2.74837333e+00, 2.27463364e+00, 5.77971486e+00, 0.00000000e+00, 0.0000000000, 1.0000000000, 0.0009285490
          27, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.65864429e-01, 2.72901660e+00, 2.27277969e+00, 5.75892691e+00, 0.00000000e+00, 0.0000000000, 1.0000000000, 0.0009688020
          28, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.85478136e-01, 2.70762623e+00, 2.26838215e+00, 5.73583792e+00, 0.00000000e+00, 0.0000000000, 1.0000000000, 0.0010044853
          29, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -5.02840990e-01, 2.68896426e+00, 2.26122606e+00, 5.71537338e+00, 0.00000000e+00, 0.0000000000, 1.0000000000, 0.0010400017
          30, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -5.13983694e-01, 2.67751926e+00, 2.25151683e+00, 5.70232772e+00, 0.00000000e+00, 0.0000000000, 1.0000000000, 0.0010752837
          31, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -5.16364019e-01, 2.67605825e+00, 2.24011277e+00, 5.69991399e+00, 0.00000000e+00, 0.0000000000, 1.0000000000, 0.0011104186
          32, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -5.10992380e-01, 2.68320126e+00, 2.22814758e+00, 5.70694660e+00, 0.00000000e+00, 0.0000000000, 1.0000000000, 0.0011458834
          33, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -5.03175541e-01, 2.69282162e+00, 2.21671584e+00, 5.71691592e+00, 0.00000000e+00, 0.0000000000, 1.0000000000, 0.0011811654
          34, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.98576311e-01, 2.69866108e+00, 2.20679948e+00, 5.72310389e+00, 0.00000000e+00, 0.0000000000, 1.0000000000, 0.0012163679
          35, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -5.00908002e-01, 2.69679294e+00, 2.19853314e+00, 5.72128817e+00, 0.00000000e+00, 0.0000000000, 1.0000000000, 0.0012518684
          36, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -5.11524458e-01, 2.68587537e+00, 2.19127624e+00, 5.71000892e+00, 0.00000000e+00, 0.0000000000, 1.0000000000, 0.0012869676
          37, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -5.30024923e-01, 2.66642014e+00, 2.18383272e+00, 5.68973012e+00, 0.00000000e+00, 0.0000000000, 1.0000000000, 0.0013220509
          38, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -5.54549191e-01, 2.64047237e+00, 2.17494817e+00, 5.66252902e+00, 0.00000000e+00, 0.0000000000, 1.0000000000, 0.0013572653
          39, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -5.82010101e-01, 2.61143337e+00, 2.16355154e+00, 5.63193518e+00, 0.00000000e+00, 0.0000000000, 1.0000000000, 0.0013931672
          40, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -6.08227923e-01, 2.58396182e+00, 2.14907118e+00, 5.60294642e+00, 0.00000000e+00, 0.0000000000, 1.0000000000, 0.0014309327
          41, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -6.28759155e-01, 2.56304464e+00, 2.13155497e+00, 5.58109698e+00, 0.00000000e+00, 0.0000000000, 1.0000000000, 0.0014662345
          42, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -6.40728930e-01, 2.55183344e+00, 2.11166953e+00, 5.57000292e+00, 0.00000000e+00, 0.0000000000, 1.0000000000, 0.0015027483
          43, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -6.44368372e-01, 2.54985271e+00, 2.09064778e+00, 5.56920942e+00, 0.00000000e+00, 0.0000000000, 1.0000000000, 0.0015384157
          44, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -6.43013592e-01, 2.55316648e+00, 2.07000318e+00, 5.57432951e+00, 0.00000000e+00, 0.0000000000, 1.0000000000, 0.0015739679
          45, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -6.41406155e-01, 2.55649046e+00, 2.05108712e+00, 5.57951653e+00, 0.00000000e+00, 0.0000000000, 1.0000000000, 0.0016094009
          46, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -6.43874813e-01, 2.55521116e+00, 2.03459838e+00, 5.57975759e+00, 0.00000000e+00, 0.0000000000, 1.0000000000, 0.0016447504
          47, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -6.53784029e-01, 2.54586967e+00, 2.01993325e+00, 5.57131860e+00, 0.00000000e+00, 0.0000000000, 1.0000000000, 0.0016798655
          48, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -6.72835391e-01, 2.52680473e+00, 2.00549589e+00, 5.55237174e+00, 0.00000000e+00, 0.0000000000, 1.0000000000, 0.0017150164
          49, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -7.00734717e-01, 2.49843383e+00, 1.98943232e+00, 5.52323163e+00, 0.00000000e+00, 0.0000000000, 1.0000000000, 0.0017507156
          50, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -7.34823214e-01, 2.46365086e+00, 1.97018175e+00, 5.48676835e+00, 0.00000000e+00, 0.0000000000, 1.0000000000, 0.0017862002
          51, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -7.69609157e-01, 2.42836194e+00, 1.94691796e+00, 5.44915023e+00, 0.00000000e+00, 0.0000000000, 1.0000000000, 0.0018213669
          52, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -7.97174759e-01, 2.40103176e+00, 1.91999658e+00, 5.41976394e+00, 0.00000000e+00, 0.0000000000, 1.0000000000, 0.0018504659
          53, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -8.11011777e-01, 2.38838370e+00, 1.89152948e+00, 5.40654975e+00, 0.00000000e+00, 0.0000000000, 1.0000000000, 0.0018748482
          54, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -8.11200292e-01, 2.38983667e+00, 1.86519260e+00, 5.40925954e+00, 0.00000000e+00, 0.0000000000, 1.0000000000, 0.0018992503
          55, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -8.04440151e-01, 2.39791115e+00, 1.84529588e+00, 5.41957580e+00, 0.00000000e+00, 0.0000000000, 1.0000000000, 0.0019230644
          56, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -7.98879647e-01, 2.40401462e+00, 1.83481561e+00, 5.42793245e+00, 0.00000000e+00, 0.0000000000, 1.0000000000, 0.0019467314
          57, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -8.00309342e-01, 2.40227376e+00, 1.83358515e+00, 5.42792720e+00, 0.00000000e+00, 0.0000000000, 1.0000000000, 0.0019705812
          58, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -8.11507278e-01, 2.38996221e+00, 1.83835704e+00, 5.41664533e+00, 0.00000000e+00, 0.0000000000, 1.0000000000, 0.0019946973
          59, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -8.32716039e-01, 2.36690907e+00, 1.84470324e+00, 5.39385110e+00, 0.00000000e+00, 0.0000000000, 1.0000000000, 0.0020184477
          60, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -8.61902402e-01, 2.33527605e+00, 1.84884644e+00, 5.36166966e+00, 0.00000000e+00, 0.0000000000, 1.0000000000, 0.0020422657
          61, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -8.94411914e-01, 2.30006589e+00, 1.84847569e+00, 5.32517832e+00, 0.00000000e+00, 0.0000000000, 1.0000000000, 0.0020659328
          62, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -9.22867463e-01, 2.26941152e+00, 1.84282877e+00, 5.29293521e+00, 0.00000000e+00, 0.0000000000, 1.0000000000, 0.0020895640
          63, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -9.39202848e-01, 2.25234153e+00, 1.83253961e+00, 5.27485412e+00, 0.00000000e+00, 0.0000000000, 1.0000000000, 0.0021137158
          64, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -9.39460171e-01, 2.25310826e+00, 1.81946947e+00, 5.27594044e+00, 0.00000000e+00, 0.0000000000, 1.0000000000, 0.0021374822
          65, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -9.27062372e-01, 2.26745464e+00, 1.80637850e+00, 5.29175135e+00, 0.00000000e+00, 0.0000000000, 1.0000000000, 0.0021611333
          66, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -9.10071079e-01, 2.28620061e+00, 1.79622974e+00, 5.31228735e+00, 0.00000000e+00, 0.0000000000, 1.0000000000, 0.0021850149
          67, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -8.96155814e-01, 2.30106032e+00, 1.79106432e+00, 5.32858136e+00, 0.00000000e+00, 0.0000000000, 1.0000000000, 0.0022086819
          68, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -8.90105268e-01, 2.30710256e+00, 1.79112077e+00, 5.33533932e+00, 0.00000000e+00, 0.0000000000, 1.0000000000, 0.0022328814
          69, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -8.94245681e-01, 2.30200839e+00, 1.79448186e+00, 5.33001019e+00, 0.00000000e+00, 0.0000000000, 1.0000000000, 0.0022566319
