"PointID","x","y","z","Density_0","Density_1","Momentum_x","Momentum_y","Momentum_z","Energy","Energy_ve","MassFrac_0","MassFrac_1","Pressure","Temperature_tr","Temperature_ve","Mach","Pressure_Coefficient"
4292, 4.464869661926191e-03, 3.647973595403102e-02, 3.191563344396772e-03, 1.733600292321346e-03, 2.331948500642188e-03, 1.031622102658063e+00, 4.124459478605719e+00, 3.608434475496307e-01, 1.128084157647156e+05, 7.298438272871047e+03, 4.264123690562471e-01, 5.735876309437530e-01, 1.406988361222532e+04, 7.409897129442415e+03, 8.383804328879341e+03, 4.510119519201290e-01, 1.777924574076700e+00
4293, 6.263693563131251e-03, 4.307825026938396e-02, 3.768858543103678e-03, 1.702077050619490e-03, 2.297216180620120e-03, 1.324196697182722e+00, 4.430812118216701e+00, 3.876458305570077e-01, 1.111243706402213e+05, 6.965028286789429e+03, 4.255944618724341e-01, 5.744055381275660e-01, 1.371526622000532e+04, 7.338987867038531e+03, 8.274877264705719e+03, 5.008968939758897e-01, 1.733050737625181e+00
4294, 8.358929631539169e-03, 4.958938782099499e-02, 4.338509265527584e-03, 1.665815723435710e-03, 2.245043696131438e-03, 1.636073198619239e+00, 4.690130520049980e+00, 4.103332509610675e-01, 1.087837549096232e+05, 6.655843561794187e+03, 4.259462038193338e-01, 5.740537961806661e-01, 1.328267162261188e+04, 7.269849908958521e+03, 8.192500114230643e+03, 5.528302048541225e-01, 1.678309544330292e+00
4295, 1.074632804396089e-02, 5.599994189494278e-02, 4.899360073917944e-03, 1.623718996526163e-03, 2.177199371334043e-03, 1.960144281349523e+00, 4.896235180382089e+00, 4.283650722399706e-01, 1.058225109448656e+05, 6.356882145965423e+03, 4.271912310077483e-01, 5.728087689922517e-01, 1.277288155378397e+04, 7.198735310548802e+03, 8.129812068137835e+03, 6.071540122733812e-01, 1.613799915995424e+00
4296, 1.342104637653449e-02, 6.229690979345592e-02, 5.450273379624505e-03, 1.575359521607308e-03, 2.095996175473010e-03, 2.287452919683002e+00, 5.041995126271620e+00, 4.411174151015760e-01, 1.023052582751371e+05, 6.059598772186151e+03, 4.290947681424953e-01, 5.709052318575047e-01, 1.219236880697208e+04, 7.122679894708635e+03, 8.081606242975977e+03, 6.638157523380458e-01, 1.540340929972826e+00
4297, 1.637765942674216e-02, 6.846751920863151e-02, 5.990131750498700e-03, 1.520518233048156e-03, 2.003694256576882e-03, 2.607453572851780e+00, 5.120930282476789e+00, 4.480233464232061e-01, 9.829920657842078e+04, 5.758382464762093e+03, 4.314490790565053e-01, 5.685509209434947e-01, 1.155063500417655e+04, 7.040069348238366e+03, 8.043947647087043e+03, 7.225350559319129e-01, 1.459134936291069e+00
4298, 1.961017021749339e-02, 7.449925412884781e-02, 6.517840177411071e-03, 1.462052575023692e-03, 1.905850474633225e-03, 2.911993342205577e+00, 5.133730984861692e+00, 4.491432627673485e-01, 9.403856399016462e+04, 5.460571882069235e+03, 4.341136171282095e-01, 5.658863828717905e-01, 1.088201655461191e+04, 6.952185288388329e+03, 8.014114826667355e+03, 7.821546833721993e-01, 1.374526917585607e+00
4299, 2.311202216095348e-02, 8.037988022532455e-02, 7.032328295287492e-03, 1.400526283289421e-03, 1.804540605806651e-03, 3.194416439380803e+00, 5.083748407069098e+00, 4.447703538363181e-01, 8.959857963122094e+04, 5.165556813604027e+03, 4.369725599344396e-01, 5.630274400655604e-01, 1.019678802773328e+04, 6.857905176717401e+03, 7.990109762253269e+03, 8.426595125442612e-01, 1.287817033858327e+00
4300, 2.687611235744550e-02, 8.609746966733799e-02, 7.532552554159181e-03, 1.336226758837267e-03, 1.701130404626996e-03, 3.448143269939836e+00, 4.976645773842388e+00, 4.354000875955186e-01, 8.502643995661830e+04, 4.872501875317025e+03, 4.399307315288635e-01, 5.600692684711366e-01, 9.500839223999870e+03, 6.755445708590272e+03, 7.970524580864731e+03, 9.043631945560604e-01, 1.199750589621466e+00
4301, 3.089480600245098e-02, 9.164042531575821e-02, 8.017498335822937e-03, 1.268448902903265e-03, 1.595528075121689e-03, 3.668333659438180e+00, 4.814999553783743e+00, 4.212578758380629e-01, 8.030203799658563e+04, 4.577623897025568e+03, 4.428977301968428e-01, 5.571022698031574e-01, 8.790914501870724e+03, 6.641698861859482e+03, 7.954372276413778e+03, 9.680823321673729e-01, 1.109915610929981e+00
4302, 3.515995187248769e-02, 9.699750424583556e-02, 8.486182011818291e-03, 1.198937836762844e-03, 1.490209049653283e-03, 3.850299486058796e+00, 4.611214298439414e+00, 4.034289762021589e-01, 7.554016537143025e+04, 4.286542166522465e+03, 4.458431939211358e-01, 5.541568060788641e-01, 8.082497417041575e+03, 6.515803815553432e+03, 7.941445707948878e+03, 1.034111299731437e+00, 1.020271411007706e+00
4303, 3.966289885845342e-02, 1.021578405515249e-01, 8.937652938547352e-03, 1.129897055493022e-03, 1.386620872282210e-03, 4.012724772535689e+00, 4.389300899694999e+00, 3.840140695275777e-01, 7.084895071214761e+04, 4.007560168160055e+03, 4.489922535508920e-01, 5.510077464491080e-01, 7.373339479421002e+03, 6.364759809045867e+03, 7.934331158994610e+03, 1.108097926143405e+00, 9.305334624207394e-01
4304, 4.439451351290143e-02, 1.071109673850922e-01, 9.370995385490551e-03, 1.062159492580637e-03, 1.287345904503355e-03, 4.141898149846562e+00, 4.138184671102265e+00, 3.620442462980152e-01, 6.631165900819450e+04, 3.741521777088392e+03, 4.520779113335514e-01, 5.479220886664488e-01, 6.691922356053471e+03, 6.199506696544814e+03, 7.930496232410951e+03, 1.185218572929253e+00, 8.443058796227434e-01
4305, 4.934519857565527e-02, 1.118468381873014e-01, 9.785330392607282e-03, 9.938908823765972e-04, 1.191342152957859e-03, 4.221234742213240e+00, 3.855255161812006e+00, 3.372911216586487e-01, 6.184460922446865e+04, 3.480195972228465e+03, 4.548214612838669e-01, 5.451785387161332e-01, 6.036400334429724e+03, 6.023284742370332e+03, 7.927404763885716e+03, 1.263522243474013e+00, 7.613551032816206e-01
4306, 5.450491244018765e-02, 1.163558470651182e-01, 1.017981755315400e-02, 9.243935646018293e-04, 1.097725692812527e-03, 4.250029365551242e+00, 3.546006571460452e+00, 3.102353757909784e-01, 5.740381468137914e+04, 3.220424344258862e+03, 4.571409728740891e-01, 5.428590271259109e-01, 5.400317811101647e+03, 5.832007753130770e+03, 7.924554038370843e+03, 1.344583813336759e+00, 6.808642312947609e-01
4307, 5.986318952127878e-02, 1.206288482755988e-01, 1.055365671830360e-02, 8.545249906693754e-04, 1.007273289277623e-03, 4.229088406677847e+00, 3.219099704823578e+00, 2.816347309316365e-01, 5.303065863431049e+04, 2.964447500126926e+03, 4.589782899002904e-01, 5.410217100997096e-01, 4.791509803948080e+03, 5.626816909327119e+03, 7.921522162832844e+03, 1.428442366739847e+00, 6.038247190126448e-01
4308, 6.540916148264168e-02, 1.246571747764446e-01, 1.090608962010866e-02, 7.850709196046425e-04, 9.205249388483600e-04, 4.160845275447735e+00, 2.883123372333938e+00, 2.522406106259213e-01, 4.875878587446125e+04, 2.714159064426684e+03, 4.602912909959291e-01, 5.397087090040709e-01, 4.215960546304397e+03, 5.408958180036751e+03, 7.917871628739522e+03, 1.515291646343998e+00, 5.309938206305562e-01
4309, 7.113157928145880e-02, 1.284326558055949e-01, 1.123640140951650e-02, 7.167445917501082e-04, 8.378413388021377e-04, 4.049034924732873e+00, 2.546165925237132e+00, 2.227606539138297e-01, 4.461570194930392e+04, 2.471169096015567e+03, 4.610517679749580e-01, 5.389482320250421e-01, 3.678056019218810e+03, 5.179780785769542e+03, 7.913136807561386e+03, 1.605458666342105e+00, 4.629265450131330e-01
4310, 7.701883598511533e-02, 1.319476334542016e-01, 1.154392210631660e-02, 6.502163301124093e-04, 7.594817832972642e-04, 3.898531323398360e+00, 2.215585467734424e+00, 1.938386114992942e-01, 4.062571966689477e+04, 2.236977191439696e+03, 4.612450878150884e-01, 5.387549121849116e-01, 3.181009913400531e+03, 4.940845075017105e+03, 7.906849536827940e+03, 1.699354410993183e+00, 4.000295575819109e-01
4311, 8.305899031385024e-02, 1.351949781993702e-01, 1.182802795807933e-02, 5.862770600394565e-04, 6.852507059382319e-04, 3.714990284124947e+00, 1.897949325194305e+00, 1.660490499013905e-01, 3.680107128609777e+04, 2.013896458738598e+03, 4.610808161068061e-01, 5.389191838931938e-01, 2.727487523104296e+03, 4.696268247943443e+03, 7.900437637614959e+03, 1.797449222669179e+00, 3.426401288179945e-01
4312, 8.923979086157234e-02, 1.381681033651605e-01, 1.208814270532961e-02, 5.256885170708630e-04, 6.148679438808673e-04, 3.504404026868186e+00, 1.598764434178920e+00, 1.398737636394135e-01, 3.315062088230037e+04, 1.804233208242724e+03, 4.609052993590562e-01, 5.390947006409437e-01, 2.319585067360625e+03, 4.452049220308341e+03, 7.896363090726663e+03, 1.899889363407582e+00, 2.910235175383678e-01
4313, 9.554870094571408e-02, 1.408609784825177e-01, 1.232373875038941e-02, 4.687352663704216e-04, 5.486684615048983e-04, 3.273047088083796e+00, 1.321938704870556e+00, 1.156546505528489e-01, 2.969464929234494e+04, 1.608212694449262e+03, 4.607170718248673e-01, 5.392829281751326e-01, 1.956863424308737e+03, 4.209984755862140e+03, 7.893988687949604e+03, 2.006774985393841e+00, 2.451241565796730e-01
4314, 1.019729240357190e-01, 1.432681415210333e-01, 1.253433822751814e-02, 4.156210647653213e-04, 4.868917838475270e-04, 3.027256496915915e+00, 1.070346509385977e+00, 9.364318561617482e-02, 2.644893974994880e+04, 1.426007421314275e+03, 4.605153992035970e-01, 5.394846007964030e-01, 1.637854190072760e+03, 3.971716839613313e+03, 7.892786050229915e+03, 2.118205167493182e+00, 2.047562318312196e-01
4315, 1.084994297085858e-01, 1.453847099677270e-01, 1.271951397218052e-02, 3.664513943894771e-04, 4.296190243800265e-04, 2.773058239435188e+00, 8.457200855103114e-01, 7.399091999834703e-02, 2.342211607963479e+04, 1.257673236222176e+03, 4.603253503074587e-01, 5.396746496925413e-01, 1.360046223745594e+03, 3.738565621965924e+03, 7.892608260179986e+03, 2.234463167751959e+00, 1.696019796163126e-01
4316, 1.151149800788232e-01, 1.472063907303784e-01, 1.287889038747578e-02, 3.212650215775812e-04, 3.769154632231207e-04, 2.516108051290746e+00, 6.488358254197233e-01, 5.676577921284594e-02, 2.062077272245418e+04, 1.103114176725710e+03, 4.601460919797657e-01, 5.398539080202343e-01, 1.120574830097519e+03, 3.511764812658872e+03, 7.893125584363588e+03, 2.355674485385943e+00, 1.392988969442859e-01
4317, 1.218061566492055e-01, 1.487294888453197e-01, 1.301214420597084e-02, 2.800220588005941e-04, 3.287527037983747e-04, 2.261421121211200e+00, 4.795398363226669e-01, 4.195429938715666e-02, 1.804654053076573e+04, 9.620622036503840e+02, 4.599764576394882e-01, 5.400235423605118e-01, 9.161217349548535e+02, 3.292311899062831e+03, 7.894089747752878e+03, 2.481987343096921e+00, 1.134270842393209e-01
4318, 1.285593875278688e-01, 1.499509149720295e-01, 1.311900514539233e-02, 2.492316511386540e-04, 2.927965082432440e-04, 2.059965113499893e+00, 3.598118150760922e-01, 3.147945482187757e-02, 1.611686524036289e+04, 8.568278877058850e+02, 4.598131053243902e-01, 5.401868946756099e-01, 7.713520331174469e+02, 3.113071818964054e+03, 7.895297965261852e+03, 2.592938529068197e+00, 9.510770096621637e-02
4319, 1.352087029775046e-01, 1.510000555116980e-01, 1.321079304905879e-02, 2.348470364709741e-04, 2.760810554388770e-04, 1.964141275912043e+00, 3.038200658055129e-01, 2.658081150915313e-02, 1.521858818120122e+04, 8.079293597525411e+02, 4.596479234350083e-01, 5.403520765649917e-01, 7.050555902529152e+02, 3.018390080242560e+03, 7.896641554322559e+03, 2.654867915448667e+00, 8.671844595591821e-02
4320, 1.419555162797883e-01, 1.520645794318840e-01, 1.330392682412724e-02, 2.328418842037673e-04, 2.729579490115285e-04, 1.949388620713614e+00, 2.929610322382590e-01, 2.563076917623051e-02, 1.506788464890035e+04, 8.019540525799429e+02, 4.603439323489401e-01, 5.396560676510600e-01, 6.962294021862067e+02, 3.012185717121328e+03, 7.905047239293344e+03, 2.663379874525369e+00, 8.560156638800882e-02
4321, 1.488987548828420e-01, 1.531600956771620e-01, 1.339977207629756e-02, 2.341844152000664e-04, 2.732162679912283e-04, 1.955907303953606e+00, 2.970763947097542e-01, 2.599081673904344e-02, 1.510946908515237e+04, 8.076875163204985e+02, 4.615374455689819e-01, 5.384625544310182e-01, 7.023928852488360e+02, 3.031614047067501e+03, 7.917397365265060e+03, 2.657234945721986e+00, 8.638150312261926e-02
4322, 1.561402263876655e-01, 1.543026676276296e-01, 1.349973416922617e-02, 2.350026715730018e-04, 2.729469617032068e-04, 1.958825668629069e+00, 3.026417708119997e-01, 2.647772405583684e-02, 1.512147582467659e+04, 8.115694298015154e+02, 4.626495545577332e-01, 5.373504454422670e-01, 7.057940885248723e+02, 3.045203162221731e+03, 7.929021830100100e+03, 2.654638991145166e+00, 8.681189667605373e-02
4323, 1.637861113367645e-01, 1.555090486336893e-01, 1.360527883114940e-02, 2.345049656893915e-04, 2.713512973545155e-04, 1.953067343663265e+00, 3.054343554010150e-01, 2.672204354935958e-02, 1.505824530566868e+04, 8.108286441874657e+02, 4.635802357734910e-01, 5.364197642265091e-01, 7.030946153914991e+02, 3.047954924352721e+03, 7.939168204565067e+03, 2.658366765368773e+00, 8.647030114647769e-02
4324, 1.719485201225209e-01, 1.567969276677562e-01, 1.371795364662297e-02, 2.330131762486194e-04, 2.687464973384684e-04, 1.940773411477216e+00, 3.053002639088501e-01, 2.671031206297856e-02, 1.493780022719498e+04, 8.065984683045122e+02, 4.643919958389731e-01, 5.356080041610268e-01, 6.959189175585155e+02, 3.043086558373226e+03, 7.948380729858764e+03, 2.666595143846188e+00, 8.556227718023336e-02
4325, 1.807471368440085e-01, 1.581851886948402e-01, 1.383941074850767e-02, 2.310461320307051e-04, 2.656415560491596e-04, 1.925334395625343e+00, 3.033800479819898e-01, 2.654231493823913e-02, 1.478936396020008e+04, 8.007049447758244e+02, 4.651738659436110e-01, 5.348261340563890e-01, 6.866626251193006e+02, 3.034817738787695e+03, 7.957395333185559e+03, 2.677000685330029e+00, 8.439097153596005e-02
4326, 1.903109742158616e-01, 1.596941875651159e-01, 1.397143104293022e-02, 2.289473861807275e-04, 2.623692714151786e-04, 1.908964973289091e+00, 3.007557163318115e-01, 2.631271567066781e-02, 1.463219913939448e+04, 7.943590167863806e+02, 4.659874291684004e-01, 5.340125708315997e-01, 6.768726806425479e+02, 3.025856746123959e+03, 7.966713488218375e+03, 2.688113090844706e+00, 8.315213673271184e-02
4327, 2.007802652611475e-01, 1.613460504885088e-01, 1.411595032242589e-02, 2.268235923788516e-04, 2.590303673938151e-04, 1.892317329843561e+00, 2.980014181991217e-01, 2.607174580764444e-02, 1.447222003415895e+04, 7.879379330462688e+02, 4.668554980697975e-01, 5.331445019302026e-01, 6.670221009817595e+02, 3.017054616751930e+03, 7.976522459945409e+03, 2.699490524602431e+00, 8.190562905895214e-02
4328, 2.123085195258328e-01, 1.631649984677853e-01, 1.427508765015597e-02, 2.246271120324565e-04, 2.555788262605510e-04, 1.875037489582241e+00, 2.952370735349040e-01, 2.582989698517712e-02, 1.430676799544892e+04, 7.812744355125985e+02, 4.677724578561869e-01, 5.322275421438132e-01, 6.569070650172348e+02, 3.008049138679753e+03, 7.986786428818596e+03, 2.711358793276206e+00, 8.062565667313151e-02
4329, 2.250647739647891e-01, 1.651777024472554e-01, 1.445117643139312e-02, 2.222601980752467e-04, 2.519258543458771e-04, 1.856456393401010e+00, 2.923553783897838e-01, 2.557778132980989e-02, 1.413054918422491e+04, 7.740231674034632e+02, 4.687193917670481e-01, 5.312806082329520e-01, 6.461195968396169e+02, 2.998065658156592e+03, 7.997371438011760e+03, 2.724161588572602e+00, 7.926059366903587e-02
4330, 2.392360715037206e-01, 1.674136743845788e-01, 1.464679862787102e-02, 2.196399956974063e-04, 2.480037696725154e-04, 1.836018810826054e+00, 2.892137256832076e-01, 2.530292233493956e-02, 1.393932004093982e+04, 7.658900634067302e+02, 4.696737387777720e-01, 5.303262612222280e-01, 6.343339854259381e+02, 2.986417934166404e+03, 8.008124124759343e+03, 2.738275999752146e+00, 7.776922406714538e-02
4331, 2.550302036197720e-01, 1.699056999798957e-01, 1.486482261667769e-02, 2.167196417627647e-04, 2.437867259010759e-04, 1.813423195459895e+00, 2.857231012944279e-01, 2.499753226856229e-02, 1.373109233607281e+04, 7.567074901076998e+02, 4.706116070928365e-01, 5.293883929071634e-01, 6.213949290849057e+02, 2.972665616818776e+03, 8.018892373488052e+03, 2.753917971658749e+00, 7.613189574985779e-02
4332, 2.726787571548399e-01, 1.726903194073230e-01, 1.510844524881162e-02, 2.134856523169751e-04, 2.392887928297316e-04, 1.788607337716923e+00, 2.818592204606107e-01, 2.465948650048639e-02, 1.350601568013617e+04, 7.464260013562273e+02, 4.715055246720077e-01, 5.284944753279923e-01, 6.073018354321225e+02, 2.956586557591256e+03, 8.029512066725874e+03, 2.771147910834448e+00, 7.434853375592998e-02
4333, 2.924405100365236e-01, 1.758083630977031e-01, 1.538123872409842e-02, 2.099476170163817e-04, 2.345551493227087e-04, 1.761684097402678e+00, 2.776424140381589e-01, 2.429056374195319e-02, 1.326584347202612e+04, 7.350792103296011e+02, 4.723201584221918e-01, 5.276798415778082e-01, 5.921615871817202e+02, 2.938090712971337e+03, 8.039781215169933e+03, 2.789905188257618e+00, 7.243266319027405e-02
4334, 3.146052256976335e-01, 1.793055504287038e-01, 1.568720296978747e-02, 2.061234434725470e-04, 2.296497773802179e-04, 1.732846076499587e+00, 2.731117459001519e-01, 2.389418164192506e-02, 1.301317379137610e+04, 7.227333832876039e+02, 4.730062188520531e-01, 5.269937811479468e-01, 5.761252968252868e+02, 2.917097350304615e+03, 8.049425371369580e+03, 2.810060582891276e+00, 7.040340606264499e-02
4335, 3.394979018312223e-01, 1.832331601007664e-01, 1.603082429084772e-02, 2.020208557428124e-04, 2.246372374886155e-04, 1.702236963861687e+00, 2.682990435802867e-01, 2.347312474954423e-02, 1.275040016851847e+04, 7.094249404345320e+02, 4.734958950684482e-01, 5.265041049315518e-01, 5.593103626953657e+02, 2.893388066416443e+03, 8.058080969471484e+03, 2.831499066650852e+00, 6.827561814066670e-02
4336, 3.674835357799593e-01, 1.876487820285168e-01, 1.641714115194236e-02, 1.976896889747169e-04, 2.194136003972148e-04, 1.669897570367546e+00, 2.632105308397386e-01, 2.302793756983699e-02, 1.247509964347334e+04, 6.953660465750371e+02, 4.739585949379475e-01, 5.260414050620524e-01, 5.418072617822379e+02, 2.867917633325585e+03, 8.067074435681570e+03, 2.854471766209171e+00, 6.606074852343465e-02
4337, 3.989724764339914e-01, 1.926171617725049e-01, 1.685181805563316e-02, 1.931374678204230e-04, 2.138475752703762e-04, 1.635580521634571e+00, 2.578106822555564e-01, 2.255551203235938e-02, 1.218287278830751e+04, 6.806005028812435e+02, 4.745566725343605e-01, 5.254433274656395e-01, 5.235499337174551e+02, 2.841288719433900e+03, 8.077609952748753e+03, 2.879427107935739e+00, 6.375043782916241e-02
4338, 4.344264411113166e-01, 1.982111498930402e-01, 1.734122860007868e-02, 1.883106648051211e-04, 2.079262043394421e-04, 1.598937336772024e+00, 2.520491850182498e-01, 2.205144634001792e-02, 1.187194437912152e+04, 6.649339729024521e+02, 4.752477103195002e-01, 5.247522896804997e-01, 5.043967641655452e+02, 2.812871539296599e+03, 8.089458753966028e+03, 2.906673418405940e+00, 6.132676595954518e-02
4339, 4.743652856452280e-01, 2.045127701463455e-01, 1.789254893408826e-02, 1.831790780510802e-04, 2.016183600428877e-04, 1.559701939897309e+00, 2.458782924650884e-01, 2.151156319739938e-02, 1.154044623580613e+04, 6.482579654398321e+02, 4.760402744842280e-01, 5.239597255157720e-01, 4.842714311694344e+02, 2.782370577738895e+03, 8.102761362533784e+03, 2.936561897861863e+00, 5.878007501540906e-02
4340, 5.193746269475402e-01, 2.116144221858220e-01, 1.851386297984821e-02, 1.777759468363491e-04, 1.949525099948229e-04, 1.518065607544134e+00, 2.393229386192470e-01, 2.093804405098836e-02, 1.119006485922744e+04, 6.306863060965443e+02, 4.769583421339708e-01, 5.230416578660292e-01, 4.633506675226727e+02, 2.750028813875191e+03, 8.117767226212891e+03, 2.969145554509680e+00, 5.613272903937395e-02
4341, 5.701144298160306e-01, 2.196202364034394e-01, 1.921428096618439e-02, 1.722281759297585e-04, 1.880417019237969e-04, 1.474907669425300e+00, 2.325186697549827e-01, 2.034274766224705e-02, 1.082765538259880e+04, 6.126618986584690e+02, 4.780532220897103e-01, 5.219467779102896e-01, 4.421594045478959e+02, 2.716959930801686e+03, 8.134896378882695e+03, 3.003957084684437e+00, 5.345115365758522e-02
4342, 6.273286838930814e-01, 2.286476007770775e-01, 2.000407301039553e-02, 1.667483377917267e-04, 1.810723346699092e-04, 1.431752159834211e+00, 2.257062913669695e-01, 1.974674178151738e-02, 1.046470889762246e+04, 5.949282000478059e+02, 4.794089339532250e-01, 5.205910660467750e-01, 4.215111561469723e+02, 2.685177709715327e+03, 8.154745639272733e+03, 3.039956040827099e+00, 5.083829218468101e-02
4343, 6.918563126672260e-01, 2.388288821117354e-01, 2.089481970734619e-02, 1.615800229481218e-04, 1.742510572325940e-04, 1.390378702418077e+00, 2.191704161086088e-01, 1.917492678954959e-02, 1.011425469163871e+04, 5.783351192781739e+02, 4.811348099799850e-01, 5.188651900200150e-01, 4.022828197063890e+02, 2.657193338597253e+03, 8.178008241520729e+03, 3.075752676184965e+00, 4.840510858004204e-02
4344, 7.646434744745524e-01, 2.503133669128970e-01, 2.189958193388360e-02, 1.569147046380928e-04, 1.677286741464961e-04, 1.352209558411577e+00, 2.131409401308836e-01, 1.864741599465790e-02, 9.786251713147763e+03, 5.635430376171220e+02, 4.833448482009874e-01, 5.166551517990127e-01, 3.851121266181282e+02, 2.635272830224349e+03, 8.205320095457137e+03, 3.110085538701675e+00, 4.623230236605964e-02
4345, 8.467574358675809e-01, 2.632694503507662e-01, 2.303309235839314e-02, 1.528224784479659e-04, 1.615406952663878e-04, 1.317783047418119e+00, 2.077072824809554e-01, 1.817203254882961e-02, 9.483834066382486e+03, 5.507747337449772e+02, 4.861335271631661e-01, 5.138664728368338e-01, 3.701744492104062e+02, 2.620710133798508e+03, 8.237106903170934e+03, 3.142335014221495e+00, 4.434206542995409e-02
4346, 9.394022207746211e-01, 2.778871054118087e-01, 2.431197146356671e-02, 1.492424911215731e-04, 1.556042555475137e-04, 1.286663447116468e+00, 2.028020341149546e-01, 1.774287892512329e-02, 9.202904749608135e+03, 5.397782265105725e+02, 4.895656350355506e-01, 5.104343649644494e-01, 3.571831779918901e+02, 2.613601430296458e+03, 8.273535937344423e+03, 3.172729159560818e+00, 4.269812976084467e-02
4347, 1.043936264910732e+00, 2.943806684423744e-01, 2.575497124989149e-02, 1.460502420881481e-04, 1.497814802067105e-04, 1.257927788369392e+00, 1.982774397598680e-01, 1.734702821165154e-02, 8.935898257527148e+03, 5.300622096298924e+02, 4.936936477102286e-01, 5.063063522897713e-01, 3.456486359598252e+02, 2.613416222091738e+03, 8.314623746543657e+03, 3.202013749893511e+00, 4.123853086906514e-02
4348, 1.161892334304097e+00, 3.129919819283814e-01, 2.738325019324424e-02, 1.431651091886691e-04, 1.439703775525397e-04, 1.230959129352184e+00, 1.940322906164505e-01, 1.697562578669416e-02, 8.677533006569254e+03, 5.212723723064638e+02, 4.985977554132897e-01, 5.014022445867101e-01, 3.352538069580120e+02, 2.620122353364784e+03, 8.360420721059199e+03, 3.230745769303760e+00, 3.992315303706222e-02
