VARIABLES = \
"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     
          0,           0,        1032,      -7.165943485,      -3.749097264,      -4.647333094,     -0.6209599579,     0.01974123337,     0.05666974017,                 0,                 0,                 0,      0.4216926928,     0.01974123337,     0.05666974017,                 0,       2.870628147,                 0
          0,           0,        1033,      -7.166572589,      -3.749682204,      -4.647986474,     -0.6215357252,     0.01974015435,     0.05667181714,                 0,                 0,                 0,      0.4216857348,     0.01974015435,     0.05667181714,                 0,       2.870890274,                 0
          0,           0,        1034,      -7.167202016,      -3.750267512,      -4.648640149,     -0.6221116977,     0.01973907722,     0.05667388635,                 0,                 0,                 0,      0.4216787703,     0.01973907722,     0.05667388635,                 0,       2.871151762,                 0
          0,           0,        1035,      -7.167831762,      -3.750853181,      -4.649294122,      -0.622687871,     0.01973800197,      0.0566759478,                 0,                 0,                 0,      0.4216717995,     0.01973800197,      0.0566759478,                 0,       2.871412613,                 0
          0,           0,        1036,      -7.168461819,      -3.751439204,      -4.649948393,       -0.62326424,     0.01973692859,     0.05667800155,                 0,                 0,                 0,      0.4216648223,     0.01973692859,     0.05667800155,                 0,       2.871672828,                 0
          0,           0,        1037,      -7.169092199,      -3.752025577,      -4.650603067,      -0.623840813,     0.01973585709,      0.0566800476,                 0,                 0,                 0,      0.4216578387,     0.01973585709,      0.0566800476,                 0,       2.871932409,                 0
          0,           0,        1038,      -7.169722888,      -3.752612291,      -4.651258108,     -0.6244175781,     0.01973478746,     0.05668208598,                 0,                 0,                 0,      0.4216508489,     0.01973478746,     0.05668208598,                 0,       2.872191358,                 0
          0,           0,        1039,      -7.170353861,      -3.753199333,      -4.651913421,     -0.6249945175,     0.01973371969,     0.05668411674,                 0,                 0,                 0,      0.4216438529,     0.01973371969,     0.05668411674,                 0,       2.872449677,                 0
          0,           0,        1040,      -7.170985115,      -3.753786696,      -4.652569023,     -0.6255716293,     0.01973265378,     0.05668613988,                 0,                 0,                 0,      0.4216368507,     0.01973265378,     0.05668613988,                 0,       2.872707367,                 0
          0,           0,        1041,      -7.171616644,      -3.754374374,      -4.653224921,     -0.6261489104,     0.01973158973,     0.05668815545,                 0,                 0,                 0,      0.4216298424,     0.01973158973,     0.05668815545,                 0,       2.872964431,                 0
          0,           0,        1042,      -7.172248441,       -3.75496236,      -4.653881118,     -0.6267263567,     0.01973052753,     0.05669016346,                 0,                 0,                 0,       0.421622828,     0.01973052753,     0.05669016346,                 0,        2.87322087,                 0
          0,           0,        1043,      -7.172880502,      -3.755550646,      -4.654537617,     -0.6273039643,     0.01972946718,     0.05669216395,                 0,                 0,                 0,      0.4216158076,     0.01972946718,     0.05669216395,                 0,       2.873476685,                 0
          0,           0,        1044,      -7.173512819,      -3.756139226,      -4.655194419,     -0.6278817288,     0.01972840867,     0.05669415695,                 0,                 0,                 0,      0.4216087812,     0.01972840867,     0.05669415695,                 0,        2.87373188,                 0
          0,           0,        1045,      -7.174145385,      -3.756728091,      -4.655851526,      -0.628459646,     0.01972735201,     0.05669614248,                 0,                 0,                 0,      0.4216017489,     0.01972735201,     0.05669614248,                 0,       2.873986455,                 0
          0,           0,        1046,      -7.174778196,      -3.757317236,      -4.656508937,     -0.6290377116,     0.01972629718,     0.05669812057,                 0,                 0,                 0,      0.4215947107,     0.01972629718,     0.05669812057,                 0,       2.874240413,                 0
          0,           0,        1047,      -7.175411244,      -3.757906652,      -4.657166653,     -0.6296159213,     0.01972524419,     0.05670009126,                 0,                 0,                 0,      0.4215876668,     0.01972524419,     0.05670009126,                 0,       2.874493756,                 0
          0,           0,        1048,      -7.176044523,      -3.758496332,      -4.657824675,     -0.6301942709,     0.01972419303,     0.05670205456,                 0,                 0,                 0,      0.4215806171,     0.01972419303,     0.05670205456,                 0,       2.874746484,                 0
          0,           0,        1049,      -7.176678026,      -3.759086269,      -4.658483004,     -0.6307727562,     0.01972314369,     0.05670401052,                 0,                 0,                 0,      0.4215735617,     0.01972314369,     0.05670401052,                 0,       2.874998601,                 0
          0,           0,        1050,      -7.177311746,      -3.759676455,       -4.65914164,     -0.6313513733,     0.01972209617,     0.05670595915,                 0,                 0,                 0,      0.4215665008,     0.01972209617,     0.05670595915,                 0,       2.875250108,                 0
          0,           0,        1051,      -7.177945681,      -3.760266888,      -4.659800587,     -0.6319301208,     0.01972105047,     0.05670790049,                 0,                 0,                 0,      0.4215594343,     0.01972105047,     0.05670790049,                 0,       2.875501007,                 0
          0,           0,        1052,      -7.178579847,      -3.760857578,      -4.660459876,     -0.6325090171,     0.01972000659,     0.05670983456,                 0,                 0,                 0,      0.4215523622,     0.01972000659,     0.05670983456,                 0,       2.875751299,                 0
          0,           0,        1053,      -7.179214206,      -3.761448494,      -4.661119473,     -0.6330880274,     0.01971896451,     0.05671176139,                 0,                 0,                 0,      0.4215452848,     0.01971896451,     0.05671176139,                 0,       2.876000986,                 0
          0,           0,        1054,      -7.179848753,      -3.762039628,      -4.661779376,     -0.6336671498,     0.01971792425,     0.05671368102,                 0,                 0,                 0,       0.421538202,     0.01971792425,     0.05671368102,                 0,       2.876250071,                 0
          0,           0,        1055,      -7.180483482,      -3.762630974,      -4.662439584,     -0.6342463805,     0.01971688578,     0.05671559346,                 0,                 0,                 0,      0.4215311139,     0.01971688578,     0.05671559346,                 0,       2.876498555,                 0
          0,           0,        1056,      -7.181118387,      -3.763222526,      -4.663100093,      -0.634825716,     0.01971584911,     0.05671749874,                 0,                 0,                 0,      0.4215240205,     0.01971584911,     0.05671749874,                 0,        2.87674644,                 0
          0,           0,        1057,      -7.181753463,      -3.763814279,      -4.663760902,     -0.6354051538,     0.01971481424,      0.0567193969,                 0,                 0,                 0,       0.421516922,     0.01971481424,      0.0567193969,                 0,       2.876993728,                 0
          0,           0,        1058,      -7.182388704,      -3.764406227,      -4.664422011,     -0.6359846909,     0.01971378115,     0.05672128796,                 0,                 0,                 0,      0.4215098183,     0.01971378115,     0.05672128796,                 0,        2.87724042,                 0
          0,           0,        1059,      -7.183024105,      -3.764998406,      -4.665083432,     -0.6365643296,     0.01971274985,     0.05672317196,                 0,                 0,                 0,      0.4215027097,     0.01971274985,     0.05672317196,                 0,       2.877486519,                 0
          0,           0,        1060,       -7.18365966,      -3.765590832,      -4.665745161,     -0.6371440683,     0.01971172034,     0.05672504891,                 0,                 0,                 0,       0.421495596,     0.01971172034,     0.05672504891,                 0,       2.877732026,                 0
          0,           0,        1061,      -7.184295364,      -3.766183438,      -4.666407181,     -0.6377238959,      0.0197106926,     0.05672691885,                 0,                 0,                 0,      0.4214884775,      0.0197106926,     0.05672691885,                 0,       2.877976943,                 0
          0,           0,        1062,      -7.184931211,      -3.766776219,       -4.66706952,     -0.6383038131,     0.01970966664,     0.05672878181,                 0,                 0,                 0,      0.4214813541,     0.01970966664,     0.05672878181,                 0,       2.878221273,                 0
          0,           0,        1063,      -7.185567197,      -3.767369169,      -4.667732188,      -0.638883818,     0.01970864245,     0.05673063781,                 0,                 0,                 0,       0.421474226,     0.01970864245,     0.05673063781,                 0,       2.878465016,                 0
          0,           0,        1064,       -7.18620332,      -3.767962284,      -4.668395193,     -0.6394639094,     0.01970762003,      0.0567324869,                 0,                 0,                 0,      0.4214670931,     0.01970762003,      0.0567324869,                 0,       2.878708176,                 0
          0,           0,        1065,      -7.186839572,      -3.768555557,      -4.669058534,     -0.6400440835,     0.01970659937,     0.05673432909,                 0,                 0,                 0,      0.4214599557,     0.01970659937,     0.05673432909,                 0,       2.878950753,                 0
          0,           0,        1066,      -7.187475948,      -3.769148983,      -4.669722197,     -0.6406243376,     0.01970558047,     0.05673616441,                 0,                 0,                 0,      0.4214528137,     0.01970558047,     0.05673616441,                 0,        2.87919275,                 0
          0,           0,        1067,      -7.188112421,      -3.769742561,      -4.670386158,     -0.6412046653,     0.01970456333,     0.05673799289,                 0,                 0,                 0,      0.4214456673,     0.01970456333,     0.05673799289,                 0,       2.879434167,                 0
          0,           0,        1068,      -7.188749299,      -3.770336464,      -4.671050646,     -0.6417853084,     0.01970354793,     0.05673981454,                 0,                 0,                 0,      0.4214385164,     0.01970354793,     0.05673981454,                 0,       2.879675008,                 0
          0,           0,        1069,       -7.18938633,      -3.770930526,      -4.671715501,     -0.6423660485,     0.01970253429,     0.05674162941,                 0,                 0,                 0,      0.4214313611,     0.01970253429,     0.05674162941,                 0,       2.879915273,                 0
          0,           0,        1070,      -7.190023461,      -3.771524717,      -4.672380673,     -0.6429468503,     0.01970152239,     0.05674343753,                 0,                 0,                 0,      0.4214242017,     0.01970152239,     0.05674343753,                 0,       2.880154965,                 0
          0,           0,        1071,      -7.190660688,      -3.772119033,       -4.67304615,     -0.6435277159,     0.01970051223,     0.05674523893,                 0,                 0,                 0,       0.421417038,     0.01970051223,     0.05674523893,                 0,       2.880394086,                 0
          0,           0,        1072,      -7.191298007,      -3.772713471,      -4.673711922,     -0.6441086456,     0.01969950381,     0.05674703366,                 0,                 0,                 0,      0.4214098703,     0.01969950381,     0.05674703366,                 0,       2.880632639,                 0
          0,           0,        1073,      -7.191935416,      -3.773308027,      -4.674377981,     -0.6446896393,     0.01969849712,     0.05674882173,                 0,                 0,                 0,      0.4214026985,     0.01969849712,     0.05674882173,                 0,       2.880870625,                 0
          0,           0,        1074,       -7.19257291,      -3.773902696,       -4.67504432,     -0.6452706961,     0.01969749216,     0.05675060318,                 0,                 0,                 0,      0.4213955228,     0.01969749216,     0.05675060318,                 0,       2.881108047,                 0
          0,           0,        1075,      -7.193210486,      -3.774497475,      -4.675710933,      -0.645851815,     0.01969648893,     0.05675237804,                 0,                 0,                 0,      0.4213883433,     0.01969648893,     0.05675237804,                 0,       2.881344906,                 0
          0,           0,        1076,       -7.19384814,       -3.77509236,      -4.676377815,     -0.6464329957,     0.01969548742,     0.05675414635,                 0,                 0,                 0,        0.42138116,     0.01969548742,     0.05675414635,                 0,       2.881581204,                 0
          0,           0,        1077,      -7.194485869,      -3.775687348,      -4.677044959,     -0.6470142377,     0.01969448762,     0.05675590813,                 0,                 0,                 0,       0.421373973,     0.01969448762,     0.05675590813,                 0,       2.881816944,                 0
          0,           0,        1078,       -7.19512367,      -3.776282436,       -4.67771236,     -0.6475955402,     0.01969348954,     0.05675766342,                 0,                 0,                 0,      0.4213667824,     0.01969348954,     0.05675766342,                 0,       2.882052127,                 0
          0,           0,        1079,       -7.19576154,      -3.776877619,      -4.678380018,     -0.6481769031,     0.01969249317,     0.05675941225,                 0,                 0,                 0,      0.4213595882,     0.01969249317,     0.05675941225,                 0,       2.882286756,                 0
          0,           0,        1080,      -7.196399475,      -3.777472895,      -4.679047927,     -0.6487583259,      0.0196914985,     0.05676115465,                 0,                 0,                 0,      0.4213523906,      0.0196914985,     0.05676115465,                 0,       2.882520832,                 0
          0,           0,        1081,      -7.197037473,      -3.778068259,      -4.679716075,     -0.6493398078,     0.01969050554,     0.05676289065,                 0,                 0,                 0,      0.4213451897,     0.01969050554,     0.05676289065,                 0,       2.882754358,                 0
          0,           0,        1082,      -7.197675531,      -3.778663709,      -4.680384456,     -0.6499213487,     0.01968951427,     0.05676462028,                 0,                 0,                 0,      0.4213379854,     0.01968951427,     0.05676462028,                 0,       2.882987335,                 0
          0,           0,        1083,      -7.198313645,      -3.779259243,      -4.681053064,     -0.6505029488,      0.0196885247,     0.05676634358,                 0,                 0,                 0,      0.4213307779,      0.0196885247,     0.05676634358,                 0,       2.883219765,                 0
          0,           0,        1084,      -7.198951815,      -3.779854856,      -4.681721892,      -0.651084608,     0.01968753683,     0.05676806056,                 0,                 0,                 0,      0.4213235673,     0.01968753683,     0.05676806056,                 0,       2.883451651,                 0
          0,           0,        1085,      -7.199590036,      -3.780450548,      -4.682390935,     -0.6516663265,     0.01968655063,     0.05676977126,                 0,                 0,                 0,      0.4213163536,     0.01968655063,     0.05676977126,                 0,       2.883682994,                 0
          0,           0,        1086,      -7.200228308,      -3.781046315,      -4.683060184,     -0.6522481044,     0.01968556613,     0.05677147572,                 0,                 0,                 0,      0.4213091369,     0.01968556613,     0.05677147572,                 0,       2.883913795,                 0
          0,           0,        1087,      -7.200866627,      -3.781642154,      -4.683729634,     -0.6528299421,      0.0196845833,     0.05677317396,                 0,                 0,                 0,      0.4213019173,      0.0196845833,     0.05677317396,                 0,       2.884144058,                 0
          0,           0,        1088,      -7.201504992,      -3.782238064,      -4.684399279,     -0.6534118401,     0.01968360214,       0.056774866,                 0,                 0,                 0,      0.4212946949,     0.01968360214,       0.056774866,                 0,       2.884373784,                 0
          0,           0,        1089,        -7.2021434,      -3.782834043,      -4.685069111,     -0.6539937986,     0.01968262266,     0.05677655189,                 0,                 0,                 0,      0.4212874698,     0.01968262266,     0.05677655189,                 0,       2.884602975,                 0
          0,           0,        1090,      -7.202781851,      -3.783430089,      -4.685739123,     -0.6545758183,     0.01968164485,     0.05677823164,                 0,                 0,                 0,      0.4212802419,     0.01968164485,     0.05677823164,                 0,       2.884831632,                 0
          0,           0,        1091,      -7.203420342,      -3.784026198,      -4.686409307,     -0.6551578999,     0.01968066871,     0.05677990529,                 0,                 0,                 0,      0.4212730115,     0.01968066871,     0.05677990529,                 0,       2.885059758,                 0
          0,           0,        1092,      -7.204058875,      -3.784622373,      -4.687079655,     -0.6557400465,     0.01967969422,     0.05678157287,                 0,                 0,                 0,      0.4212657786,     0.01967969422,     0.05678157287,                 0,       2.885287354,                 0
          0,           0,        1093,       -7.20469752,      -3.785218683,      -4.687750164,     -0.6563223321,     0.01967872139,      0.0567832344,                 0,                 0,                 0,      0.4212585432,     0.01967872139,      0.0567832344,                 0,       2.885514423,                 0
          0,           0,        1094,      -7.205336224,      -3.785815075,      -4.688420827,     -0.6569047062,     0.01967775022,      0.0567848899,                 0,                 0,                 0,      0.4212513055,     0.01967775022,      0.0567848899,                 0,       2.885740965,                 0
          0,           0,        1095,      -7.205974962,      -3.786411524,      -4.689091632,      -0.657487144,     0.01967678069,     0.05678653941,                 0,                 0,                 0,      0.4212440654,     0.01967678069,     0.05678653941,                 0,       2.885966983,                 0
          0,           0,        1096,      -7.206613732,      -3.787008027,       -4.68976257,      -0.658069647,     0.01967581281,     0.05678818294,                 0,                 0,                 0,      0.4212368231,     0.01967581281,     0.05678818294,                 0,       2.886192478,                 0
          0,           0,        1097,      -7.207252493,      -3.787604545,      -4.690433624,     -0.6586521755,     0.01967484658,     0.05678982053,                 0,                 0,                 0,      0.4212295787,     0.01967484658,     0.05678982053,                 0,       2.886417452,                 0
          0,           0,        1098,      -7.207891277,       -3.78820111,      -4.691104765,     -0.6592347644,     0.01967388198,     0.05679145219,                 0,                 0,                 0,      0.4212223321,     0.01967388198,     0.05679145219,                 0,       2.886641906,                 0
          0,           0,        1099,      -7.208530088,      -3.788797724,      -4.691776007,     -0.6598174203,     0.01967291902,     0.05679307796,                 0,                 0,                 0,      0.4212150836,     0.01967291902,     0.05679307796,                 0,       2.886865843,                 0
          0,           0,        1100,      -7.209168927,      -3.789394387,      -4.692447351,     -0.6604001462,      0.0196719577,     0.05679469787,                 0,                 0,                 0,      0.4212078331,      0.0196719577,     0.05679469787,                 0,       2.887089264,                 0
          0,           0,        1101,      -7.209807794,      -3.789991099,      -4.693118788,      -0.660982944,       0.019670998,     0.05679631195,                 0,                 0,                 0,      0.4212005808,       0.019670998,     0.05679631195,                 0,       2.887312172,                 0
          0,           0,        1102,      -7.210446688,      -3.790587859,      -4.693790306,     -0.6615658151,     0.01967003992,     0.05679792022,                 0,                 0,                 0,      0.4211933267,     0.01967003992,     0.05679792022,                 0,       2.887534567,                 0
          0,           0,        1103,       -7.21108561,      -3.791184666,      -4.694461893,     -0.6621487612,     0.01966908347,     0.05679952271,                 0,                 0,                 0,      0.4211860709,     0.01966908347,     0.05679952271,                 0,       2.887756453,                 0
          0,           0,        1104,      -7.211724559,       -3.79178152,      -4.695133539,     -0.6627317841,     0.01966812864,     0.05680111946,                 0,                 0,                 0,      0.4211788135,     0.01966812864,     0.05680111946,                 0,        2.88797783,                 0
          0,           0,        1105,      -7.212363548,      -3.792378431,       -4.69580526,     -0.6633148982,     0.01966717541,      0.0568027105,                 0,                 0,                 0,      0.4211715545,     0.01966717541,      0.0568027105,                 0,       2.888198702,                 0
          0,           0,        1106,      -7.213002579,        -3.7929754,      -4.696477055,     -0.6638981067,      0.0196662238,     0.05680429585,                 0,                 0,                 0,      0.4211642941,      0.0196662238,     0.05680429585,                 0,       2.888419069,                 0
          0,           0,        1107,      -7.213641627,      -3.793572404,      -4.697148866,     -0.6644813862,      0.0196652738,     0.05680587555,                 0,                 0,                 0,      0.4211570324,      0.0196652738,     0.05680587555,                 0,       2.888638934,                 0
          0,           0,        1108,      -7.214280694,      -3.794169446,      -4.697820687,     -0.6650647432,      0.0196643254,     0.05680744962,                 0,                 0,                 0,      0.4211497693,      0.0196643254,     0.05680744962,                 0,       2.888858298,                 0
          0,           0,        1109,      -7.214919833,      -3.794766577,      -4.698492509,     -0.6656482316,     0.01966337861,     0.05680901809,                 0,                 0,                 0,       0.421142505,     0.01966337861,     0.05680901809,                 0,       2.889077164,                 0
          0,           0,        1110,      -7.215559045,      -3.795363799,      -4.699164329,     -0.6662318551,      0.0196624334,     0.05681058099,                 0,                 0,                 0,      0.4211352396,      0.0196624334,     0.05681058099,                 0,       2.889295532,                 0
          0,           0,        1111,      -7.216198293,      -3.795961071,      -4.699836136,     -0.6668155751,      0.0196614898,     0.05681213834,                 0,                 0,                 0,      0.4211279731,      0.0196614898,     0.05681213834,                 0,       2.889513406,                 0
          0,           0,        1112,      -7.216837564,      -3.796558381,      -4.700507913,     -0.6673993825,     0.01966054778,     0.05681369018,                 0,                 0,                 0,      0.4211207056,     0.01966054778,     0.05681369018,                 0,       2.889730786,                 0
          0,           0,        1113,      -7.217476858,      -3.797155728,      -4.701179648,     -0.6679832769,     0.01965960735,     0.05681523654,                 0,                 0,                 0,      0.4211134372,     0.01965960735,     0.05681523654,                 0,       2.889947674,                 0
          0,           0,        1114,      -7.218116174,      -3.797753111,      -4.701851328,     -0.6685672602,      0.0196586685,     0.05681677743,                 0,                 0,                 0,       0.421106168,      0.0196586685,     0.05681677743,                 0,       2.890164073,                 0
          0,           0,        1115,      -7.218755513,      -3.798350531,      -4.702522943,     -0.6691513346,     0.01965773123,     0.05681831288,                 0,                 0,                 0,      0.4210988979,     0.01965773123,     0.05681831288,                 0,       2.890379984,                 0
          0,           0,        1116,      -7.219394878,      -3.798947988,      -4.703194478,     -0.6697355038,     0.01965679554,     0.05681984293,                 0,                 0,                 0,      0.4210916272,     0.01965679554,     0.05681984293,                 0,       2.890595408,                 0
          0,           0,        1117,      -7.220034268,      -3.799545483,      -4.703865922,     -0.6703197703,     0.01965586142,      0.0568213676,                 0,                 0,                 0,      0.4210843558,     0.01965586142,      0.0568213676,                 0,       2.890810348,                 0
          0,           0,        1118,      -7.220673686,      -3.800143017,      -4.704537267,     -0.6709041359,     0.01965492887,     0.05682288691,                 0,                 0,                 0,      0.4210770839,     0.01965492887,     0.05682288691,                 0,       2.891024805,                 0
          0,           0,        1119,      -7.221313131,      -3.800740601,      -4.705208557,     -0.6714885981,     0.01965399789,     0.05682440089,                 0,                 0,                 0,      0.4210698115,     0.01965399789,     0.05682440089,                 0,       2.891238781,                 0
          0,           0,        1120,      -7.221952601,      -3.801338255,      -4.705879838,     -0.6720731532,     0.01965306847,     0.05682590956,                 0,                 0,                 0,      0.4210625386,     0.01965306847,     0.05682590956,                 0,       2.891452277,                 0
          0,           0,        1121,      -7.222592103,      -3.801935958,       -4.70655099,     -0.6726578183,      0.0196521406,     0.05682741296,                 0,                 0,                 0,      0.4210552654,      0.0196521406,     0.05682741296,                 0,       2.891665295,                 0
          0,           0,        1122,      -7.223231639,      -3.802533708,      -4.707222007,     -0.6732425957,     0.01965121429,     0.05682891111,                 0,                 0,                 0,      0.4210479919,     0.01965121429,     0.05682891111,                 0,       2.891877838,                 0
          0,           0,        1123,       -7.22387121,      -3.803131505,      -4.707892876,     -0.6738274878,     0.01965028954,     0.05683040402,                 0,                 0,                 0,      0.4210407182,     0.01965028954,     0.05683040402,                 0,       2.892089906,                 0
          0,           0,        1124,      -7.224510818,      -3.803729348,      -4.708563587,     -0.6744124975,     0.01964936633,     0.05683189174,                 0,                 0,                 0,      0.4210334443,     0.01964936633,     0.05683189174,                 0,       2.892301501,                 0
          0,           0,        1125,      -7.225150465,      -3.804327237,      -4.709234125,     -0.6749976275,     0.01964844467,     0.05683337428,                 0,                 0,                 0,      0.4210261703,     0.01964844467,     0.05683337428,                 0,       2.892512626,                 0
          0,           0,        1126,      -7.225790154,      -3.804925173,      -4.709904474,     -0.6755828808,     0.01964752455,     0.05683485167,                 0,                 0,                 0,      0.4210188963,     0.01964752455,     0.05683485167,                 0,       2.892723281,                 0
          0,           0,        1127,      -7.226429886,      -3.805523156,      -4.710574618,     -0.6761682605,     0.01964660597,     0.05683632394,                 0,                 0,                 0,      0.4210116224,     0.01964660597,     0.05683632394,                 0,       2.892933468,                 0
          0,           0,        1128,      -7.227069664,      -3.806121187,      -4.711244542,     -0.6767537691,     0.01964568892,      0.0568377911,                 0,                 0,                 0,      0.4210043485,     0.01964568892,      0.0568377911,                 0,        2.89314319,                 0
          0,           0,        1129,       -7.22770949,      -3.806719266,      -4.711914231,     -0.6773394098,      0.0196447734,      0.0568392532,                 0,                 0,                 0,      0.4209970749,      0.0196447734,      0.0568392532,                 0,       2.893352447,                 0
          0,           0,        1130,      -7.228349365,      -3.807317394,      -4.712583666,     -0.6779251852,     0.01964385942,     0.05684071024,                 0,                 0,                 0,      0.4209898015,     0.01964385942,     0.05684071024,                 0,       2.893561241,                 0
          0,           0,        1131,      -7.228989304,      -3.807915581,      -4.713252847,     -0.6785111084,     0.01964294696,     0.05684216226,                 0,                 0,                 0,      0.4209825285,     0.01964294696,     0.05684216226,                 0,       2.893769575,                 0
          0,           0,        1132,      -7.229629358,      -3.808513867,      -4.713921874,      -0.679097228,     0.01964203602,     0.05684360929,                 0,                 0,                 0,      0.4209752558,     0.01964203602,     0.05684360929,                 0,       2.893977449,                 0
          0,           0,        1133,      -7.230269435,      -3.809112176,      -4.714590561,      -0.679683458,      0.0196411266,     0.05684505134,                 0,                 0,                 0,      0.4209679836,      0.0196411266,     0.05684505134,                 0,       2.894184865,                 0
          0,           0,        1134,      -7.230909554,      -3.809710522,      -4.715258909,     -0.6802698167,      0.0196402187,     0.05684648845,                 0,                 0,                 0,      0.4209607119,      0.0196402187,     0.05684648845,                 0,       2.894391825,                 0
          0,           0,        1135,      -7.231549724,      -3.810308913,      -4.715926909,      -0.680856314,     0.01963931231,     0.05684792063,                 0,                 0,                 0,      0.4209534408,     0.01963931231,     0.05684792063,                 0,       2.894598331,                 0
          0,           0,        1136,      -7.232189954,      -3.810907356,      -4.716594478,     -0.6814429604,     0.01963840743,     0.05684934791,                 0,                 0,                 0,      0.4209461704,     0.01963840743,     0.05684934791,                 0,       2.894804384,                 0
          0,           0,        1137,      -7.232830244,       -3.81150586,      -4.717261498,     -0.6820297596,     0.01963750405,     0.05685077031,                 0,                 0,                 0,      0.4209389006,     0.01963750405,     0.05685077031,                 0,       2.895009985,                 0
          0,           0,        1138,      -7.233470577,      -3.812104391,      -4.717928213,     -0.6826166905,     0.01963660218,     0.05685218787,                 0,                 0,                 0,      0.4209316317,     0.01963660218,     0.05685218787,                 0,       2.895215136,                 0
          0,           0,        1139,      -7.234110966,      -3.812702963,      -4.718594563,     -0.6832037662,     0.01963570181,     0.05685360059,                 0,                 0,                 0,      0.4209243636,     0.01963570181,     0.05685360059,                 0,       2.895419839,                 0
          0,           0,        1140,      -7.234751421,      -3.813301584,       -4.71926051,     -0.6837909963,     0.01963480294,     0.05685500851,                 0,                 0,                 0,      0.4209170964,     0.01963480294,     0.05685500851,                 0,       2.895624096,                 0
          0,           0,        1141,      -7.235391965,      -3.813900274,      -4.719926047,     -0.6843784045,     0.01963390556,     0.05685641165,                 0,                 0,                 0,      0.4209098302,     0.01963390556,     0.05685641165,                 0,       2.895827907,                 0
          0,           0,        1142,       -7.23603258,      -3.814499017,      -4.720591126,     -0.6849659736,     0.01963300967,     0.05685781004,                 0,                 0,                 0,       0.420902565,     0.01963300967,     0.05685781004,                 0,       2.896031275,                 0
          0,           0,        1143,      -7.236673274,      -3.815097818,       -4.72125573,     -0.6855537109,     0.01963211527,      0.0568592037,                 0,                 0,                 0,      0.4208953009,     0.01963211527,      0.0568592037,                 0,       2.896234201,                 0
          0,           0,        1144,      -7.237314029,      -3.815696657,      -4.721919851,     -0.6861415994,     0.01963122236,     0.05686059266,                 0,                 0,                 0,      0.4208880381,     0.01963122236,     0.05686059266,                 0,       2.896436687,                 0
          0,           0,        1145,       -7.23795486,      -3.816295549,      -4.722583477,     -0.6867296536,     0.01963033093,     0.05686197694,                 0,                 0,                 0,      0.4208807764,     0.01963033093,     0.05686197694,                 0,       2.896638735,                 0
          0,           0,        1146,       -7.23859579,      -3.816894511,      -4.723246588,     -0.6873178955,     0.01962944097,     0.05686335657,                 0,                 0,                 0,      0.4208735161,     0.01962944097,     0.05686335657,                 0,       2.896840345,                 0
          0,           0,        1147,      -7.239236814,       -3.81749354,      -4.723909152,     -0.6879063224,      0.0196285525,     0.05686473158,                 0,                 0,                 0,      0.4208662572,      0.0196285525,     0.05686473158,                 0,       2.897041521,                 0
          0,           0,        1148,      -7.239877935,      -3.818092635,      -4.724571147,     -0.6884949351,      0.0196276655,     0.05686610199,                 0,                 0,                 0,      0.4208589997,      0.0196276655,     0.05686610199,                 0,       2.897242262,                 0
          0,           0,        1149,      -7.240519153,      -3.818691796,      -4.725232551,     -0.6890837353,     0.01962677997,     0.05686746783,                 0,                 0,                 0,      0.4208517437,     0.01962677997,     0.05686746783,                 0,       2.897442572,                 0
          0,           0,        1150,      -7.241160471,      -3.819291022,      -4.725893348,     -0.6896727255,     0.01962589591,     0.05686882913,                 0,                 0,                 0,      0.4208444893,     0.01962589591,     0.05686882913,                 0,       2.897642452,                 0
          0,           0,        1151,      -7.241801892,      -3.819890314,      -4.726553512,     -0.6902619068,     0.01962501331,     0.05687018592,                 0,                 0,                 0,      0.4208372366,     0.01962501331,     0.05687018592,                 0,       2.897841903,                 0
          0,           0,        1152,      -7.242443416,      -3.820489669,      -4.727213023,     -0.6908512789,     0.01962413218,     0.05687153821,                 0,                 0,                 0,      0.4208299856,     0.01962413218,     0.05687153821,                 0,       2.898040927,                 0
          0,           0,        1153,      -7.243085045,       -3.82108909,      -4.727871889,     -0.6914408464,     0.01962325251,     0.05687288603,                 0,                 0,                 0,      0.4208227363,     0.01962325251,     0.05687288603,                 0,       2.898239526,                 0
          0,           0,        1154,      -7.243726765,      -3.821688567,      -4.728530033,     -0.6920305973,     0.01962237429,     0.05687422942,                 0,                 0,                 0,      0.4208154889,     0.01962237429,     0.05687422942,                 0,       2.898437701,                 0
          0,           0,        1155,      -7.244368568,      -3.822288094,      -4.729187423,     -0.6926205247,     0.01962149753,     0.05687556839,                 0,                 0,                 0,      0.4208082435,     0.01962149753,     0.05687556839,                 0,       2.898635454,                 0
          0,           0,        1156,      -7.245010474,      -3.822887683,      -4.729844089,     -0.6932106474,     0.01962062222,     0.05687690298,                 0,                 0,                 0,          0.420801,     0.01962062222,     0.05687690298,                 0,       2.898832786,                 0
