"Time_Iter","Outer_Iter","Inner_Iter",   "rms[Rho_0]"   ,   "rms[Rho_1]"   ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,   "rms[RhoEve]"  
          0,           0,        1507,      -4.279013447,       -6.90101028,     -0.9909084014,     -0.9338512649,       2.631558647,       1.523916052
          0,           0,        1508,      -4.307415634,      -6.905995568,      -1.042622607,      -1.036510667,       2.591992736,       1.549055578
          0,           0,        1509,      -4.275858316,      -6.899564918,     -0.9929201257,     -0.9995496683,       2.634225907,       1.569589229
          0,           0,        1510,      -4.270944394,      -6.898629091,      -1.002556325,     -0.9738181902,       2.640336293,       1.555457468
          0,           0,        1511,      -4.289345354,      -6.901835742,      -1.013497809,     -0.9820371316,       2.616939306,       1.542490693
          0,           0,        1512,      -4.302166043,      -6.904360221,      -1.050639982,       -1.01354862,       2.594951032,        1.53705289
          0,           0,        1513,      -4.291885611,      -6.900814975,      -1.000498333,     -0.9897815985,       2.612860221,       1.537898749
          0,           0,        1514,      -4.299052258,      -6.900493664,      -1.041618424,      -1.006358249,       2.598203074,       1.551328448
          0,           0,        1515,      -4.286243754,      -6.897084897,     -0.9884143703,      -0.970212102,       2.620967607,       1.558210053
          0,           0,        1516,      -4.309740376,      -6.900676204,       -1.03562054,      -1.035738564,       2.589275972,       1.555653009
          0,           0,        1517,      -4.291717753,      -6.898013911,      -1.010493965,      -1.008652139,       2.614100458,       1.554089718
          0,           0,        1518,      -4.312253224,      -6.901549753,      -1.049898811,     -0.9995471479,       2.589921677,       1.555671319
          0,           0,        1519,      -4.261285434,      -6.893044518,     -0.9792862877,     -0.9427721792,       2.657962796,       1.550012475
          0,           0,        1520,      -4.323368109,      -6.904265345,      -1.043762395,      -1.041614837,       2.580397781,       1.556508778
          0,           0,        1521,      -4.312498839,      -6.903732913,      -1.029995072,      -1.070560424,       2.590696193,       1.570814326
          0,           0,        1522,      -4.303684443,      -6.902723717,      -1.046765753,      -1.021152555,       2.599502253,       1.568743239
          0,           0,        1523,      -4.308527368,      -6.902726194,      -1.033826537,      -1.030188601,       2.597879421,        1.56039376
          0,           0,        1524,      -4.303029296,      -6.901125686,      -1.051744447,      -1.000261884,       2.599475324,       1.566603261
          0,           0,        1525,      -4.330586588,      -6.904472863,      -1.072906651,      -1.070557388,       2.567825232,       1.565438658
          0,           0,        1526,      -4.333381863,      -6.905199559,      -1.098853289,      -1.064875325,       2.555523002,       1.560595563
          0,           0,        1527,      -4.311769677,      -6.901572521,      -1.077096606,      -1.000397212,       2.587046747,       1.558969863
          0,           0,        1528,      -4.319094653,      -6.901666899,      -1.082367162,      -1.011683365,       2.580908686,       1.563424578
          0,           0,        1529,      -4.300792177,      -6.897811365,      -1.043227575,      -1.007600077,       2.604826665,       1.563775115
          0,           0,        1530,      -4.325617925,      -6.901084505,      -1.086209721,      -1.061267616,       2.573365942,       1.550974542
          0,           0,        1531,      -4.296631835,       -6.89730139,      -1.025236001,      -1.015413096,       2.609878281,       1.582576601
          0,           0,        1532,      -4.308050547,      -6.899462254,       -1.05283245,      -1.071214691,       2.601186696,       1.577587276
          0,           0,        1533,      -4.302124296,      -6.899611976,      -1.029162647,      -1.072936261,       2.604309461,       1.590844913
          0,           0,        1534,      -4.316562238,       -6.90242857,      -1.060851432,      -1.087164054,       2.588496117,       1.579866222
          0,           0,        1535,      -4.316734462,      -6.903436793,      -1.054023284,      -1.100738526,       2.586595531,       1.583036296
          0,           0,        1536,      -4.330871397,      -6.906153763,      -1.076202707,      -1.106407454,       2.568714221,       1.560678641
          0,           0,        1537,      -4.327686311,      -6.906866126,      -1.063415525,      -1.116031174,       2.573640851,       1.552510601
          0,           0,        1538,      -4.319627955,      -6.906739386,      -1.033111584,      -1.089329435,       2.587376949,       1.541315605
          0,           0,        1539,      -4.328491062,      -6.908917526,      -1.044750826,      -1.113545938,       2.573131963,       1.541219543
          0,           0,        1540,      -4.354690762,      -6.913802295,      -1.070585269,      -1.112757676,       2.549695943,       1.509692947
          0,           0,        1541,      -4.346197125,      -6.914030823,      -1.067076902,      -1.126063579,       2.560539893,        1.50457535
          0,           0,        1542,      -4.317414516,      -6.909562268,      -1.040438367,      -1.146463114,        2.58503483,        1.53386786
          0,           0,        1543,      -4.332747332,      -6.912065321,       -1.06181855,      -1.149159236,       2.561903984,        1.52961379
          0,           0,        1544,      -4.340767752,      -6.913966737,      -1.072405017,      -1.156451909,       2.551832827,       1.519000365
          0,           0,        1545,      -4.352589058,      -6.915566905,      -1.097411498,      -1.147772581,       2.533589293,       1.527328413
          0,           0,        1546,      -4.374955306,       -6.91843476,      -1.130968249,       -1.13380092,       2.505266813,       1.513467871
          0,           0,        1547,      -4.380258387,      -6.918767844,      -1.133258932,       -1.12127922,       2.500647063,       1.548709134
          0,           0,        1548,      -4.385955043,      -6.919400363,       -1.14948498,      -1.113905696,       2.495330064,       1.539025538
          0,           0,        1549,      -4.386500375,      -6.918841158,      -1.154657519,      -1.127151606,       2.494470046,       1.554096719
          0,           0,        1550,      -4.388702745,      -6.918819399,      -1.164562464,       -1.13315354,       2.491683858,       1.554784245
          0,           0,        1551,      -4.387942797,      -6.918287838,      -1.153363974,      -1.130522645,       2.494526954,          1.555025
          0,           0,        1552,      -4.360452577,      -6.914847702,      -1.153222696,      -1.022717579,       2.532848827,       1.536000486
          0,           0,        1553,      -4.353177205,      -6.915348343,      -1.147218081,      -1.009677079,       2.540277247,       1.524911957
          0,           0,        1554,      -4.361733967,      -6.917303419,      -1.157247793,      -1.056844347,       2.525689572,       1.515401659
          0,           0,        1555,      -4.362018705,      -6.918470014,      -1.143231472,      -1.076489863,       2.523654143,       1.524865234
          0,           0,        1556,      -4.364728976,      -6.919738446,      -1.138179782,      -1.088309278,       2.518729051,       1.520362773
          0,           0,        1557,      -4.370022604,      -6.920806684,      -1.152064447,      -1.110578115,       2.510132757,       1.514871776
          0,           0,        1558,      -4.370565676,      -6.921062699,      -1.147201065,      -1.105435342,       2.510492948,       1.537523209
          0,           0,        1559,      -4.371127017,       -6.92121957,      -1.137750145,      -1.108905125,        2.51000441,       1.563401656
          0,           0,        1560,      -4.378921498,      -6.922144215,      -1.144106972,       -1.12625797,       2.500911094,       1.560276565
          0,           0,        1561,      -4.379266922,      -6.922890438,      -1.137884129,      -1.134155515,       2.502635368,       1.558907943
          0,           0,        1562,      -4.378077661,      -6.924019859,      -1.133610249,      -1.131814695,       2.506070567,       1.555085162
          0,           0,        1563,      -4.379560513,      -6.926134792,      -1.133156268,      -1.129083817,       2.505514276,       1.520755549
          0,           0,        1564,      -4.385519476,      -6.927522105,      -1.136969116,      -1.125878515,       2.500670737,       1.520917267
          0,           0,        1565,      -4.383638176,      -6.929544451,      -1.132919528,       -1.13643551,       2.504150079,       1.522524007
          0,           0,        1566,       -4.38524317,      -6.931216463,      -1.133525566,      -1.136064401,       2.504122399,       1.518250052
          0,           0,        1567,       -4.38047676,      -6.932468751,      -1.126933304,      -1.126818314,       2.511968973,       1.520231747
          0,           0,        1568,      -4.380425563,       -6.93334687,      -1.115692875,      -1.125153603,       2.513125949,       1.534133046
          0,           0,        1569,      -4.381997162,      -6.934601801,      -1.115014853,      -1.129366646,       2.511179141,       1.545331004
          0,           0,        1570,      -4.379852173,      -6.934963767,      -1.107151284,      -1.130197498,       2.514341215,       1.546220288
          0,           0,        1571,      -4.374582905,      -6.935168014,      -1.101672359,      -1.117153483,       2.521666016,       1.564196808
          0,           0,        1572,      -4.378721837,      -6.935463228,      -1.109094926,      -1.131737855,       2.515291539,       1.555721212
          0,           0,        1573,      -4.371255421,      -6.935109834,      -1.103089705,      -1.110267214,       2.525589495,       1.606855745
          0,           0,        1574,       -4.37544554,      -6.936518094,      -1.100559306,      -1.113892254,        2.51911074,       1.581754263
          0,           0,        1575,      -4.377105285,      -6.937329956,      -1.102604115,      -1.113409407,       2.516866974,       1.572309652
          0,           0,        1576,      -4.370617923,      -6.937914453,      -1.103776479,      -1.083176076,       2.526308554,        1.57173737
          0,           0,        1577,      -4.372089589,      -6.939059746,      -1.107684969,      -1.089677645,       2.524387116,       1.574803745
          0,           0,        1578,      -4.369923803,      -6.938542486,      -1.102985805,       -1.09209135,       2.527803252,       1.579528453
          0,           0,        1579,      -4.371281288,      -6.938132824,      -1.096412243,       -1.08241007,       2.528174033,       1.560091023
          0,           0,        1580,      -4.316259584,      -6.929575684,      -1.042032705,     -0.9750425057,       2.601493985,       1.558953927
          0,           0,        1581,      -4.334408767,      -6.932225891,       -1.04757138,      -1.033715675,       2.573549511,       1.551382875
          0,           0,        1582,      -4.335140003,      -6.931514342,      -1.040788784,      -1.049717196,       2.571223979,       1.533846881
          0,           0,        1583,      -4.328612537,      -6.929698376,      -1.033896365,      -1.022253162,       2.580494209,       1.530773407
          0,           0,        1584,       -4.33441793,      -6.929480337,      -1.037644435,      -1.084953259,       2.570431838,       1.528207273
          0,           0,        1585,      -4.339903246,      -6.930524599,      -1.054025779,      -1.100338874,       2.561098606,        1.51490329
          0,           0,        1586,      -4.332458572,      -6.930370944,      -1.056794848,      -1.068982714,       2.571128605,       1.512729068
          0,           0,        1587,      -4.333056447,      -6.929607825,      -1.047202045,      -1.086522177,       2.574300214,       1.525245869
          0,           0,        1588,      -4.312544065,      -6.925608818,      -1.004261811,     -0.9890895657,       2.602387729,       1.532215618
          0,           0,        1589,      -4.318617999,      -6.926467355,      -1.012706937,       -1.01702429,        2.59292992,       1.533747497
          0,           0,        1590,      -4.327655873,      -6.926119294,      -1.032124331,      -1.047285462,       2.578666808,       1.530486951
          0,           0,        1591,      -4.341807202,      -6.927344026,      -1.052396824,      -1.073912249,       2.559173714,       1.520878417
          0,           0,        1592,       -4.34297634,        -6.9253135,      -1.065602848,      -1.072873427,       2.557493927,       1.518845889
          0,           0,        1593,      -4.348607987,       -6.92564282,      -1.076353594,      -1.078418657,       2.550251232,       1.516892475
          0,           0,        1594,      -4.353212766,      -6.922990315,      -1.077478146,      -1.089926357,       2.543275703,       1.531810332
          0,           0,        1595,      -4.367020985,      -6.923026258,      -1.089961671,      -1.118936287,       2.526296387,       1.529128218
          0,           0,        1596,      -4.375478621,      -6.921787992,      -1.101213664,      -1.124446444,        2.51817996,       1.528991322
          0,           0,        1597,      -4.380367751,      -6.920531017,      -1.099210279,      -1.123252328,       2.517882134,       1.528474132
          0,           0,        1598,      -4.378789709,      -6.918970425,      -1.096814519,      -1.120959809,       2.521268356,       1.523596299
          0,           0,        1599,      -4.356924894,      -6.915320656,       -1.06459974,      -1.026912892,       2.548057931,       1.519320174
          0,           0,        1600,      -4.340744737,       -6.91236827,       -1.04000477,      -1.042434099,       2.567763593,       1.530521834
          0,           0,        1601,      -4.319881366,      -6.909188417,      -1.010865007,      -1.008614924,       2.595053179,       1.552206729
          0,           0,        1602,      -4.302280164,      -6.906530965,     -0.9943620946,     -0.9704063743,       2.616515381,       1.538290244
          0,           0,        1603,      -4.268757439,       -6.89985468,     -0.9700579422,     -0.8800723233,       2.661373544,       1.537316923
          0,           0,        1604,      -4.234651659,      -6.892024177,     -0.9471255142,     -0.8298594179,       2.699445512,       1.538978156
          0,           0,        1605,      -4.282617968,      -6.899637392,     -0.9798683627,     -0.9305034504,        2.64154608,       1.533292077
          0,           0,        1606,      -4.278199403,       -6.89742493,     -0.9868002063,     -0.9558982519,       2.644773808,       1.531344296
          0,           0,        1607,      -4.286120935,      -6.897880118,     -0.9825146162,     -0.9902639428,       2.644283098,        1.53561344
          0,           0,        1608,      -4.221531342,      -6.886181345,     -0.8744222902,     -0.9263131967,       2.730938196,       1.553524909
          0,           0,        1609,      -4.237982961,      -6.888668023,     -0.8870123032,     -0.9788185417,       2.711341461,       1.541464526
          0,           0,        1610,      -4.234906678,      -6.887326622,     -0.8901503653,     -0.9701903765,       2.714880981,       1.541668378
          0,           0,        1611,      -4.240146075,      -6.887623795,     -0.8797781243,     -0.9911546682,       2.706713482,       1.546470029
          0,           0,        1612,      -4.195125487,      -6.878394038,     -0.8411343533,     -0.8948944305,       2.751040022,       1.536099217
          0,           0,        1613,        -4.1459595,      -6.865745893,     -0.7572613914,     -0.7959401957,       2.817189035,       1.569662118
          0,           0,        1614,      -4.226480935,       -6.88534286,     -0.8659789711,     -0.8599903614,        2.73659335,       1.575751848
          0,           0,        1615,      -4.198718062,      -6.879478512,      -0.848568617,     -0.8691791845,       2.761979781,       1.575846442
          0,           0,        1616,      -4.232837235,      -6.887682437,      -0.866915565,     -0.9078473507,       2.726583727,       1.573969712
          0,           0,        1617,      -4.218507637,      -6.885508519,     -0.8637973005,     -0.9152763684,       2.737568983,       1.582117417
          0,           0,        1618,      -4.244289172,      -6.891386349,     -0.8985145687,     -0.9533767205,        2.70517288,       1.585759403
          0,           0,        1619,       -4.28110434,      -6.898547754,     -0.9343035019,     -0.9972226289,       2.661995866,       1.562430114
          0,           0,        1620,      -4.270017864,      -6.896980389,     -0.9267351564,     -0.9429871179,       2.678561415,         1.6000278
          0,           0,        1621,      -4.282243093,      -6.899526569,     -0.9431917063,     -0.9444925003,       2.670376683,       1.603103617
          0,           0,        1622,      -4.287704505,      -6.900518612,     -0.9442535148,      -1.013140976,       2.654473476,       1.597080855
          0,           0,        1623,      -4.300877389,      -6.902792724,     -0.9677796472,      -1.021328988,       2.642406737,       1.587557692
          0,           0,        1624,      -4.306012835,      -6.904517572,     -0.9807658939,      -1.027794494,       2.628364858,       1.579902485
          0,           0,        1625,      -4.317913136,      -6.906850034,      -0.985371436,      -1.060605386,       2.617596132,       1.569948222
          0,           0,        1626,      -4.291419977,      -6.901799637,     -0.9683053375,      -1.003451865,       2.641717495,       1.564714405
          0,           0,        1627,      -4.297654602,      -6.903009421,     -0.9783229788,      -1.028498802,       2.633762364,       1.553575021
          0,           0,        1628,      -4.295638529,       -6.90475958,     -0.9696239528,     -0.9757818679,       2.624422969,       1.496396984
          0,           0,        1629,      -4.316257932,       -6.90956162,      -0.999860909,      -1.065858388,       2.602081861,       1.547012441
          0,           0,        1630,      -4.316105976,      -6.909875907,      -1.001419128,      -1.054961751,       2.607962632,       1.548623052
          0,           0,        1631,      -4.319076325,      -6.911875876,      -1.023238392,     -0.8749969956,       2.607649653,        1.54249901
          0,           0,        1632,      -4.341640869,      -6.916591738,      -1.043236015,     -0.9304687192,       2.575712603,       1.539222276
          0,           0,        1633,      -4.322738683,      -6.915459395,       -1.01155588,       -0.89572991,       2.605713648,       1.561146747
          0,           0,        1634,      -4.310159245,      -6.914121539,      -0.991822802,     -0.9138160289,       2.619842909,       1.565722319
          0,           0,        1635,      -4.337019288,      -6.919507194,      -1.033953634,      -1.012064839,       2.578043326,       1.562174932
          0,           0,        1636,      -4.308690031,      -6.915161007,      -1.005554299,      -0.904304638,       2.617800094,       1.565154582
          0,           0,        1637,      -4.340098997,      -6.919506468,       -1.05005646,     -0.9401754049,       2.570703645,       1.558905255
          0,           0,        1638,      -4.343404367,      -6.920024273,       -1.04398817,       -1.04862155,       2.579898877,       1.563281025
          0,           0,        1639,      -4.362619186,      -6.923594616,      -1.068490893,      -1.027978674,       2.544653286,       1.561083218
          0,           0,        1640,      -4.372349367,       -6.92584198,      -1.072577994,      -1.056794197,       2.530448532,       1.581762023
          0,           0,        1641,      -4.394514609,      -6.929012572,      -1.113791237,      -1.115042269,       2.503779402,       1.596676939
          0,           0,        1642,        -4.3885285,      -6.927752372,       -1.08627368,      -1.095305552,       2.509353028,        1.58389894
          0,           0,        1643,       -4.39442613,       -6.92831061,       -1.10020237,       -1.12887651,       2.501275722,       1.581897828
          0,           0,        1644,      -4.359653062,      -6.924142043,      -1.076195673,      -1.009421275,        2.56335189,       1.605084645
          0,           0,        1645,      -4.358458963,      -6.926005764,      -1.075426666,      -1.125997796,       2.559516732,       1.613756093
          0,           0,        1646,      -4.368949953,      -6.930557583,      -1.067535162,      -1.120680831,       2.543529431,       1.637359396
          0,           0,        1647,      -4.379199081,      -6.933011486,      -1.101390027,      -1.150524135,       2.528148283,       1.614077925
          0,           0,        1648,      -4.370527165,      -6.932651885,      -1.090813488,      -1.085140923,       2.542860096,       1.594432549
          0,           0,        1649,      -4.379540572,        -6.9348362,         -1.090292,      -1.131005631,       2.527264914,       1.613499586
          0,           0,        1650,      -4.377282488,      -6.935600793,      -1.097817291,      -1.128649159,       2.529345918,       1.611999529
          0,           0,        1651,      -4.400733583,      -6.939231191,      -1.144751341,      -1.088947156,       2.498144288,       1.580379367
          0,           0,        1652,       -4.39920196,      -6.939512867,      -1.131017946,      -1.093436607,       2.505164018,       1.568640357
          0,           0,        1653,      -4.368110785,      -6.934573455,      -1.078069111,      -1.098021784,       2.543143854,       1.572509697
          0,           0,        1654,      -4.349489749,      -6.929479065,      -1.018940634,      -1.133912926,       2.563808115,       1.559312383
          0,           0,        1655,      -4.410706194,      -6.935829647,      -1.120298578,      -1.113510273,       2.499432804,       1.579598294
          0,           0,        1656,      -4.383927995,      -6.932771602,      -1.087816639,      -1.124372369,       2.524702397,       1.541702765
          0,           0,        1657,      -4.386895378,      -6.933593465,      -1.099466991,      -1.152996527,       2.517057764,       1.532630915
          0,           0,        1658,       -4.38925053,      -6.934484636,      -1.104005222,      -1.100659927,       2.512883582,       1.527571756
          0,           0,        1659,      -4.395539766,      -6.935528413,       -1.11153987,      -1.110149816,       2.504617386,       1.522292823
          0,           0,        1660,      -4.381798541,      -6.934327001,      -1.110324043,      -1.095690842,       2.524481899,       1.514593084
          0,           0,        1661,      -4.388273602,      -6.935637175,      -1.127911037,      -1.073086904,          2.516769,       1.511152907
          0,           0,        1662,       -4.38350964,      -6.934835957,       -1.12709831,      -1.019200397,       2.519462042,       1.523157314
          0,           0,        1663,      -4.379098324,      -6.932981182,        -1.1085603,      -1.062517751,       2.526707667,       1.538622784
          0,           0,        1664,      -4.260586098,      -6.911851156,     -0.9628790856,     -0.9890895486,       2.699748997,        1.55960834
          0,           0,        1665,      -4.293636398,      -6.915973268,     -0.9892989965,      -1.015293517,       2.637088643,       1.538698455
          0,           0,        1666,      -4.385972741,      -6.929622056,      -1.116551581,      -1.110499535,       2.508979165,       1.524708637
          0,           0,        1667,      -4.355985238,      -6.925327451,      -1.049921301,      -1.080734169,       2.550566995,       1.532180874
          0,           0,        1668,      -4.376487238,      -6.928120655,      -1.091793836,      -1.106284478,       2.522598375,       1.515522792
          0,           0,        1669,      -4.344282083,      -6.922798911,      -1.023628612,      -1.001142397,        2.56802105,       1.546071473
          0,           0,        1670,       -4.34972074,      -6.922642989,      -1.042182705,     -0.9942116946,       2.569938492,       1.566418857
          0,           0,        1671,      -4.273213794,      -6.908555874,      -0.953991698,     -0.9903554457,       2.654934829,       1.546056511
          0,           0,        1672,      -4.333079457,      -6.917146429,      -1.025146657,      -1.042552456,       2.580074996,       1.529008909
          0,           0,        1673,      -4.328973724,      -6.913292797,       -1.02408168,      -1.045427112,       2.583312702,       1.536809033
          0,           0,        1674,      -4.351627196,      -6.914291927,      -1.052394021,       -1.05439285,       2.556688415,       1.531720665
          0,           0,        1675,      -4.339150394,      -6.910620144,      -1.058437755,      -1.037651876,       2.569523341,       1.538756072
          0,           0,        1676,      -4.363308964,      -6.910946999,       -1.07684612,      -1.105136333,       2.538291317,       1.538892064
          0,           0,        1677,      -4.340576163,      -6.905283927,      -1.056137624,      -1.055721093,       2.573216246,       1.544851954
          0,           0,        1678,      -4.355645123,      -6.906839772,      -1.053660797,      -1.001437132,        2.55713861,       1.562486147
          0,           0,        1679,      -4.351188195,      -6.907153309,      -1.051534129,     -0.9657555509,       2.566568564,       1.549456676
          0,           0,        1680,      -4.329176836,      -6.906311656,      -1.013581447,     -0.9601171472,       2.593029021,        1.54003383
          0,           0,        1681,      -4.275160897,      -6.897752742,     -0.9452233356,     -0.8222960655,       2.668894865,       1.548202749
          0,           0,        1682,        -4.3159073,      -6.904174004,      -1.007129097,     -0.8850387527,       2.617327595,       1.547914125
          0,           0,        1683,      -4.301311476,      -6.903608259,      -0.997361958,     -0.9128609288,       2.635016229,       1.555817271
          0,           0,        1684,      -4.312586576,      -6.907241414,       -1.02201536,     -0.9707083815,       2.610428961,       1.562963477
          0,           0,        1685,      -4.308111988,      -6.910160253,      -1.044975107,     -0.9183486682,       2.616602546,       1.565223163
          0,           0,        1686,      -4.307328389,      -6.912040772,       -1.01436896,     -0.9778343505,       2.615694278,       1.558274146
          0,           0,        1687,      -4.339760033,      -6.920117902,      -1.043183279,      -1.013200479,       2.574460991,       1.546526542
          0,           0,        1688,      -4.374777424,       -6.92756078,      -1.087204728,       -1.06887032,       2.533433576,       1.546987179
          0,           0,        1689,      -4.361894973,       -6.92820225,      -1.082240937,      -1.017128634,       2.554042004,       1.540533828
          0,           0,        1690,       -4.38074371,      -6.931807094,      -1.103217318,      -1.033100379,        2.53769279,       1.542672131
          0,           0,        1691,      -4.333267653,      -6.925309364,      -1.038567768,     -0.9591280743,       2.610390929,       1.541658916
          0,           0,        1692,      -4.281492892,      -6.916884707,     -0.9670772937,     -0.8834641197,       2.670883816,       1.561314078
          0,           0,        1693,      -4.279598055,      -6.916009593,     -0.9789311027,     -0.8976452386,       2.667419318,       1.566481386
          0,           0,        1694,      -4.331990359,      -6.926534684,       -1.00200436,      -0.977991913,       2.612484934,       1.560759567
          0,           0,        1695,      -4.308225925,      -6.924808983,       -1.01588645,     -0.9168783065,       2.635195547,       1.546691336
          0,           0,        1696,      -4.342144552,      -6.930922001,      -1.024381949,     -0.9694759449,       2.600112215,       1.566082146
          0,           0,        1697,      -4.315365718,      -6.927269295,      -1.036429728,     -0.9420305748,        2.62276727,       1.559423424
          0,           0,        1698,      -4.321731121,      -6.927422665,      -1.002365376,     -0.9178903053,       2.623485554,       1.549116629
          0,           0,        1699,      -4.288201373,      -6.919653061,     -0.9819768081,     -0.9443895121,        2.65219812,       1.551766835
          0,           0,        1700,      -4.301296192,      -6.917720783,      -1.003735163,     -0.8908561862,       2.640898388,       1.551002505
          0,           0,        1701,      -4.265226553,      -6.908505729,     -0.9689667122,     -0.8780346248,       2.678526416,       1.571006778
          0,           0,        1702,      -4.322480322,      -6.915527662,      -1.038000129,     -0.9145402132,       2.615285579,       1.564882775
          0,           0,        1703,      -4.300111611,      -6.909886739,      -1.025495554,     -0.9278429161,       2.633846805,       1.562972039
          0,           0,        1704,       -4.35246334,      -6.916583771,      -1.068426097,      -0.909725551,        2.57923563,       1.561037028
          0,           0,        1705,      -4.347091339,      -6.917676578,      -1.048228262,     -0.9029452673,       2.579328709,       1.563953016
          0,           0,        1706,      -4.335550517,       -6.92172899,      -1.066293393,     -0.9012873975,       2.590248486,       1.531590992
          0,           0,        1707,      -4.332099416,      -6.924676277,      -1.030853408,     -0.9269748708,       2.593883069,        1.52035262
          0,           0,        1708,      -4.342608014,      -6.927682425,      -1.033239566,     -0.9705619153,        2.57898224,       1.504857386
          0,           0,        1709,      -4.304895983,      -6.923767959,      -1.008939812,     -0.9137158384,        2.62544895,       1.536729571
          0,           0,        1710,      -4.310023895,      -6.923637156,     -0.9888637952,     -0.9630811827,        2.62439212,        1.54226281
          0,           0,        1711,      -4.300708268,      -6.920639312,       -1.00518734,     -0.8372480558,       2.631266179,       1.532208795
          0,           0,        1712,      -4.357801165,      -6.927723228,      -1.050568451,     -0.9610240498,       2.558096758,       1.534655474
          0,           0,        1713,      -4.359428875,      -6.926477196,      -1.032459679,      -1.006695894,       2.556714518,       1.551831694
          0,           0,        1714,      -4.380920639,      -6.926170344,      -1.066041364,      -1.042862929,       2.531041184,       1.563006084
          0,           0,        1715,      -4.367208482,        -6.9220795,      -1.072944417,       -1.02411534,        2.54911226,       1.550873984
          0,           0,        1716,      -4.387580753,        -6.9221502,        -1.0826327,      -1.058182278,       2.529306099,        1.55022373
          0,           0,        1717,      -4.382744319,      -6.921199349,      -1.057487988,      -1.053825504,       2.531055203,       1.551648996
          0,           0,        1718,      -4.394712091,      -6.920206943,      -1.075903485,      -1.069900952,       2.518393425,       1.551774064
          0,           0,        1719,      -4.386387694,      -6.919430073,      -1.063985699,      -1.038237836,       2.533626505,       1.538918888
          0,           0,        1720,      -4.391081123,      -6.919959308,      -1.087831144,      -1.034743531,       2.527495074,       1.527074823
          0,           0,        1721,      -4.392390692,      -6.920098033,      -1.064789258,      -1.049908684,       2.529371273,       1.531711187
          0,           0,        1722,      -4.394817965,      -6.921867207,       -1.09294615,      -1.060854373,       2.520297315,       1.524765435
          0,           0,        1723,        -4.4365508,      -6.923731846,      -1.105078225,       -1.15936443,       2.470626357,       1.549988423
          0,           0,        1724,      -4.423882369,      -6.922669807,       -1.09332758,       -1.12454393,       2.485519287,       1.569388769
          0,           0,        1725,      -4.393936727,       -6.92040414,      -1.063737011,      -1.092048079,       2.526347996,       1.566861731
          0,           0,        1726,      -4.356507654,      -6.916942645,      -1.042226073,     -0.9652391209,        2.58048355,       1.556570767
          0,           0,        1727,      -4.350707271,      -6.917693132,      -1.052014306,     -0.9441530296,       2.584365538,        1.54187974
          0,           0,        1728,      -4.364510037,       -6.92031583,      -1.064885224,      -1.000360509,       2.561988271,        1.53592411
          0,           0,        1729,      -4.347560883,      -6.919146155,      -1.027172243,     -0.9258126928,       2.589202419,         1.5560586
          0,           0,        1730,      -4.273130971,      -6.909161841,     -0.9600298252,     -0.8808990602,       2.673002239,       1.541702631
          0,           0,        1731,      -4.287764319,      -6.912934669,     -0.9773818848,     -0.9260164907,       2.657461851,       1.555691353
          0,           0,        1732,      -4.291276329,      -6.913459243,     -0.9596656217,     -0.9136774314,       2.656195029,       1.563931708
          0,           0,        1733,      -4.239281391,      -6.902467927,     -0.8360106806,     -0.8403772031,       2.724145219,       1.564549507
          0,           0,        1734,      -4.262483759,      -6.905283562,     -0.8864765357,     -0.8748434889,       2.683640459,       1.534837326
          0,           0,        1735,      -4.293187984,       -6.90988637,     -0.9037964769,     -0.9489307804,        2.64841404,        1.54285372
          0,           0,        1736,      -4.301633353,      -6.910112414,     -0.9332572186,      -1.003709239,       2.631853496,       1.550306904
          0,           0,        1737,       -4.27369902,       -6.90581264,     -0.9215318315,     -0.8916212006,       2.688609272,       1.555258271
          0,           0,        1738,       -4.27581741,      -6.905942446,     -0.9502706352,     -0.8939571515,       2.678087464,       1.555865139
          0,           0,        1739,      -4.307732687,      -6.911065599,     -0.9459122192,     -0.9058381948,       2.638894938,       1.569637941
          0,           0,        1740,      -4.309489655,      -6.911837684,     -0.9947990719,     -0.8985573638,       2.633593641,       1.569458948
          0,           0,        1741,       -4.35974644,      -6.920366852,      -1.045546039,     -0.9851152593,        2.56960477,       1.559859632
          0,           0,        1742,      -4.319616225,      -6.916182178,      -1.044919635,     -0.9056419949,       2.614101425,       1.568505105
          0,           0,        1743,       -4.36973981,      -6.924291584,      -1.076990887,      -1.020501527,       2.553436024,       1.568648112
          0,           0,        1744,      -4.322761853,      -6.918790922,      -1.069255629,     -0.8972819092,       2.608129682,       1.573601332
          0,           0,        1745,      -4.358855632,      -6.925243398,      -1.088452209,     -0.9437028192,       2.566504748,       1.580151227
          0,           0,        1746,      -4.339809618,      -6.923185481,      -1.097007996,     -0.9292133981,       2.582184415,       1.590003318
          0,           0,        1747,      -4.319242164,      -6.920528506,      -1.051297704,      -0.948508754,       2.607295832,       1.567289909
          0,           0,        1748,      -4.304978976,      -6.916577835,      -1.041646376,     -0.9023030118,       2.623905654,       1.599968465
          0,           0,        1749,      -4.342134688,      -6.925736043,      -1.058503886,     -0.9747991176,       2.581341972,       1.588001537
          0,           0,        1750,      -4.340688422,      -6.928305355,      -1.076966038,      -1.014022303,       2.576367617,       1.592417985
          0,           0,        1751,       -4.30571612,      -6.922275653,      -1.028172841,      -1.000686288,       2.614952214,       1.613326052
