"PointID"	"x"	"y"	"Conservative_1"	"Conservative_2"	"Conservative_3"	"Conservative_4"	"Conservative_5"	"Conservative_6"	"Residual_1"	"Residual_2"	"Residual_3"	"Residual_4"	"Residual_5"	"Residual_6"	"Pressure"	"Temperature"	"C<sub>p</sub>"	"Mach"	"<greek>m</greek>"	"C<sub>f</sub>_x"	"C<sub>f</sub>_y"	"h"	"y<sup>+</sup>"	"<greek>m</greek><sub>t</sub>"
252	2.446321990344259e-03	-8.693830392775244e-03	1.017560558096762e+00	1.976815127934851e-01	-3.219799998835704e-01	2.532453767022501e+01	2.144879184006613e-04	9.843015493512183e+03	3.424890272274439e-06	-4.176625101881548e-07	3.470967447349871e-07	-4.560180286716786e-07	-5.282019556998633e-09	-7.631198317310517e-04	1.010167027007609e+01	1.013184384516924e+00	6.070246475399905e-01	9.959692869108394e-02	1.635598442035966e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	2.226827240216560e-08	
253	1.098274038673859e-03	-5.974563103629970e-03	1.026520147212243e+00	1.202397774552505e-01	-2.854016814095705e-01	2.553887445549011e+01	8.297578826327244e-05	6.382672125442298e+03	2.189187206846910e-06	-1.408194601482116e-07	-9.829546177009263e-08	-2.942214301526747e-06	-2.093201396937253e-09	-4.854354834327723e-04	1.019682874538219e+01	1.013802159246402e+00	7.973415981521903e-01	8.090130534222620e-02	1.636373638368500e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.342193507024800e-08	
254	3.913549732697970e-04	-3.825486889744822e-03	1.032229854459232e+00	6.112788012220929e-02	-2.209517144481940e-01	2.567276621491944e+01	4.140035382569217e-05	3.749462241746058e+03	2.189187206846910e-06	-1.408194601482116e-07	-9.829546177009263e-08	-2.942214301526747e-06	-7.937228710673376e-10	-3.556124423844398e-04	1.025890623621929e+01	1.014332191561209e+00	9.214965798263819e-01	5.954009784699184e-02	1.637038552831381e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.146302006747093e-08	
255	5.113859204046815e-05	-2.175919971564336e-03	1.035179791787919e+00	2.588225623287577e-02	-1.452715587852984e-01	2.574042210278718e+01	2.748639944229224e-05	2.014595825288863e+03	1.959634072346006e-06	-1.538811191317824e-08	-4.148277646942589e-07	-3.590161014699333e-06	-3.238236810804604e-10	-2.653412982500866e-04	1.029195065658234e+01	1.014699564600845e+00	9.875854205524952e-01	3.820722787267751e-02	1.637499316659662e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.418786675029269e-08	
256	-9.915199960597783e-05	-9.324318200076496e-04	1.036307205783548e+00	1.009228260602665e-02	-7.112236414024654e-02	2.576512445718890e+01	2.293005622519074e-05	1.047334698299484e+03	1.959634072346006e-06	-1.538811191317824e-08	-4.148277646942589e-07	-3.590161014699333e-06	-1.548394271865663e-10	-1.923470084995889e-04	1.030504435513091e+01	1.014885181744394e+00	1.013772817649635e+00	1.857812775248830e-02	1.637732089495467e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	2.276231103657914e-08	
257	-1.588535200713698e-04	9.949697900299494e-16	1.036662123736032e+00	5.880920540437454e-03	-7.540211251349082e-04	2.577290248405076e+01	2.094230540128031e-05	6.195435368245517e+02	1.555464560043518e-06	-1.022959468660600e-07	-8.483350416189223e-07	-7.991721524547302e-07	-1.027613141185414e-10	-1.415650674033353e-04	1.030914550381979e+01	1.014941479995424e+00	1.021975115027384e+00	1.532823011862431e-03	1.637802686168408e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	3.513300391694992e-08	
258	-9.915199960199585e-05	9.324318200260340e-04	1.036320110097202e+00	9.982842511095776e-03	6.965654727197654e-02	2.576549937987518e+01	2.288384641885411e-05	1.045402881108471e+03	1.555464560043518e-06	-1.022959468660600e-07	-8.483350416189223e-07	-7.991721524547302e-07	-1.536431492029491e-10	-1.974468353164675e-04	1.030523460467032e+01	1.014891280700905e+00	1.014153316728446e+00	1.819855380925166e-02	1.637739737533350e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	2.275821568006286e-08	
259	5.113859204702826e-05	2.175919971603873e-03	1.035216386575718e+00	2.566796960247990e-02	1.438911799324954e-01	2.574116866708997e+01	2.730986133805433e-05	2.008664675429522e+03	1.894809959157584e-06	-2.717233644478068e-07	-1.138733916106194e-06	-3.745515684272505e-07	-3.220627541663643e-10	-2.875281525249532e-04	1.029232875325085e+01	1.014700970906580e+00	9.883416138895065e-01	3.784425470397156e-02	1.637501080311712e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.413887159500167e-08	
260	3.913549732912933e-04	3.825486889824538e-03	1.032294465922191e+00	6.079341522962625e-02	2.196939169049926e-01	2.567407781330367e+01	4.121909607677658e-05	3.738938474643581e+03	1.894809959157584e-06	-2.717233644478068e-07	-1.138733916106194e-06	-3.745515684272505e-07	-7.996558199990633e-10	-4.123445762047040e-04	1.025954686729428e+01	1.014332041720913e+00	9.227778419763801e-01	5.919839262489210e-02	1.637038364883459e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.144640154138875e-08	
261	1.098274038724609e-03	5.974563103755128e-03	1.026643237006783e+00	1.197935619540698e-01	2.843262186017096e-01	2.554084218439607e+01	8.362669927175605e-05	6.368126757364089e+03	2.700004917199905e-06	-7.431322054940459e-07	-1.452979712934788e-06	1.976933347691556e-06	-2.150795155108331e-09	-6.027958275786616e-04	1.019775802997784e+01	1.013772990483024e+00	7.992001673434963e-01	8.058864321588093e-02	1.636337041915400e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.356120943139662e-08	
262	2.446321990453197e-03	8.693830392959068e-03	1.017710527006742e+00	1.971708660698533e-01	3.211406663931428e-01	2.532714373328719e+01	2.188797391806486e-04	9.826556684927024e+03	2.700004917199905e-06	-7.431322054940459e-07	-1.452979712934788e-06	1.976933347691556e-06	-5.555984756029119e-09	-1.002556066080462e-03	1.010286071375368e+01	1.013154464932512e+00	6.094055348951670e-01	9.932477254504984e-02	1.635560892566324e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	2.276853406581010e-08	
263	4.808774856888369e-03	1.200277226169121e-02	1.006332215155305e+00	2.755831749175507e-01	3.201255287398261e-01	2.505073318172076e+01	5.316062018410222e-04	1.383138647270117e+04	3.194920998650375e-06	-1.401832510738998e-06	-1.428177902829120e-06	4.882547560924877e-06	-1.061310279004506e-08	-1.563568771550061e-03	9.984617975151423e+00	1.012617995526149e+00	3.729200576906564e-01	1.126235398986554e-01	1.634887526016456e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	3.877952402312123e-08	
264	8.634222167895058e-03	1.586497813939957e-02	9.945919549897453e-01	3.347383196556319e-01	2.861786843672905e-01	2.476178786205976e+01	1.013415778411993e-03	1.789277047826853e+04	3.194920998650375e-06	-1.401832510738998e-06	-1.428177902829120e-06	4.882547560924877e-06	-1.284714368903877e-08	-1.918921728940592e-03	9.865310942609057e+00	1.012328352095972e+00	1.343059926059240e-01	1.188230660962117e-01	1.634523899664313e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.640296313931232e-08	
265	1.443231698205515e-02	2.021435482776055e-02	9.845964258215718e-01	3.671065960465052e-01	2.367389117292172e-01	2.451223874486612e+01	1.472196247655120e-03	2.162011663222108e+04	1.979666890972176e-06	-2.149736779366584e-06	-1.463508725596530e-06	9.824721445284013e-07	-8.378959607956080e-09	-1.843730471820848e-03	9.765555886645803e+00	1.012265134884501e+00	-6.520411932058323e-02	1.190588970117909e-01	1.634444528389869e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	6.707351789368494e-08	
266	2.279463911465450e-02	2.498118661850459e-02	9.773433239002989e-01	3.770761099407282e-01	1.865372556065740e-01	2.432342626677987e+01	1.777261908162799e-03	2.480569246982885e+04	1.979666890972176e-06	-2.149736779366584e-06	-1.463508725596530e-06	9.824721445284013e-07	3.892830500036119e-09	-8.277924047117580e-04	9.692458728387326e+00	1.012144160223601e+00	-2.113984358375376e-01	1.155209200071377e-01	1.634292634113348e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	7.001489916731050e-08	
267	3.443402864527116e-02	3.009396876248180e-02	9.725231025929605e-01	3.724909752559356e-01	1.425626019906232e-01	2.419186450549744e+01	1.858535826661644e-03	2.741380406340288e+04	-1.923866758124504e-07	-5.767466436767954e-06	-1.746544655401028e-06	-3.459301403552217e-06	2.331642396824614e-08	-8.359378007938290e-04	9.643309626072572e+00	1.012002879739189e+00	-3.096966404670454e-01	1.100707810382777e-01	1.634115233060052e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	6.589574881525520e-08	
268	5.021414651751408e-02	3.546022671144227e-02	9.696876077370011e-01	3.596062519812935e-01	1.063722442721977e-01	2.410423262408924e+01	1.736284487547794e-03	2.945932175105745e+04	-1.923866758124504e-07	-5.767466436767954e-06	-1.746544655401028e-06	-3.459301403552217e-06	4.650369924676142e-08	-2.594063760934517e-03	9.612014640264448e+00	1.011668300551756e+00	-3.722866120832933e-01	1.038136540394597e-01	1.633695066021290e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.709888056700719e-08	
269	7.115218196900060e-02	4.093939947834405e-02	9.681734853818297e-01	3.438447823085106e-01	7.761864601329491e-02	2.405093620659283e+01	1.522701329562596e-03	3.106736978506275e+04	-3.314071200577473e-06	-2.631602532604527e-05	-5.109974764383463e-06	-2.292238826484549e-05	6.082529278877420e-08	-2.913543108987682e-02	9.594117731497144e+00	1.011363841771013e+00	-4.080804296179004e-01	9.774889631522932e-02	1.633312666422641e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	4.740090386027587e-08	
270	9.838107866933694e-02	4.631577232761098e-02	9.677357009545179e-01	3.269185224528725e-01	5.471126408469941e-02	2.402194969226202e+01	1.280371920468878e-03	3.225199480821476e+04	-3.314071200577473e-06	-2.631602532604527e-05	-5.109974764383463e-06	-2.292238826484549e-05	6.222215952256134e-08	-7.806818273233773e-02	9.585578351778116e+00	1.010920776837656e+00	-4.251591890559574e-01	9.197845499791847e-02	1.632756079023437e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	3.837659782503792e-08	
271	1.330544083753980e-01	5.127960121873935e-02	9.680778541689166e-01	3.117391644155837e-01	3.660904091677762e-02	2.401451675305658e+01	1.077197894460419e-03	3.315691849527762e+04	-4.856767816807661e-06	-7.487259384281186e-05	-7.331869380483580e-06	-4.972077672604769e-05	4.599667252668240e-08	-1.873978380305346e-01	9.585035833813331e+00	1.010506286231291e+00	-4.262442249855276e-01	8.708623991960815e-02	1.632235281252021e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	3.142495185710790e-08	
272	1.761778318800220e-01	5.542916270511184e-02	9.690015430853636e-01	2.963035416332348e-01	2.192831647261457e-02	2.402374500320587e+01	8.831943211357584e-04	3.371050211167446e+04	-4.856767816807661e-06	-7.487259384281186e-05	-7.331869380483580e-06	-4.972077672604769e-05	1.136512609039147e-08	-3.064597112403931e-01	9.590935616788379e+00	1.010164427533002e+00	-4.144446590354320e-01	8.236944826591479e-02	1.631805666607507e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	2.537949960520790e-08	
273	2.283656574143190e-01	5.830957017909223e-02	9.704652157731591e-01	2.853590820930605e-01	1.031042453253847e-02	2.404923683569565e+01	7.424010896098694e-04	3.416083477827366e+04	-5.421362645807726e-06	-1.313803415303738e-04	-3.740237297886542e-06	-7.454629050229755e-05	-2.480699678558105e-08	-4.913543285086490e-01	9.602602924999008e+00	1.009867884594514e+00	-3.911100426141729e-01	7.905448347478694e-02	1.631432943862262e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	2.109545664336194e-08	
274	2.895539576543260e-01	5.949725716660443e-02	9.721647454651315e-01	2.746733577723072e-01	9.151042807079275e-04	2.408746503601038e+01	6.292311592754777e-04	3.436156784806053e+04	-5.421362645807726e-06	-1.313803415303738e-04	-3.740237297886542e-06	-7.454629050229755e-05	-5.523107347792021e-08	-6.554579916114847e-01	9.619219813756098e+00	1.009846920258598e+00	-3.578762650999927e-01	7.591281051079586e-02	1.631406591947157e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.781494514546837e-08	
275	3.587475896538630e-01	5.871591218521460e-02	9.741257177386364e-01	2.678096808633202e-01	-6.539834883979950e-03	2.413519107492791e+01	5.523508857157572e-04	3.450104100739129e+04	-4.929410053144956e-06	-1.772414583401383e-04	4.664921725471699e-06	-8.775739206612343e-05	-8.063644352060792e-08	-8.349619737002314e-01	9.639126723198419e+00	1.009899703349770e+00	-3.180624462153503e-01	7.388654443382559e-02	1.631472939148743e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.561307941581320e-08	
276	4.339132361112540e-01	5.593891729027076e-02	9.761685629149309e-01	2.595035275981885e-01	-1.229018603325877e-02	2.418840311909623e+01	4.838450477561882e-04	3.439172064926253e+04	-4.929410053144956e-06	-1.772414583401383e-04	4.664921725471699e-06	-8.775739206612343e-05	-9.545431926897909e-08	-9.444865242417251e-01	9.661343829630745e+00	1.010109102784171e+00	-2.736282333506992e-01	7.149646794545643e-02	1.631736133302874e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.375369707243222e-08	
277	5.121182178227570e-01	5.142221322187136e-02	9.782603973596004e-01	2.550882083005440e-01	-1.677851546013185e-02	2.424383899546210e+01	4.380817943196055e-04	3.426260562059936e+04	-4.004827643289133e-06	-2.066904596282892e-04	1.306826618361831e-05	-9.736033694096591e-05	-1.043492720373580e-07	-1.025098036209044e+00	9.684003069402200e+00	1.010313159901821e+00	-2.283097538077890e-01	7.019547363399789e-02	1.631992587506338e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.253028743001166e-08	
278	5.899347504552910e-01	4.564288868688592e-02	9.801359120397153e-01	2.494365653044065e-01	-2.006544011491893e-02	2.429896508837354e+01	4.012069479759624e-04	3.392807279677118e+04	-4.004827643289133e-06	-2.066904596282892e-04	1.306826618361831e-05	-9.736033694096591e-05	-1.030467850722891e-07	-1.012857724769347e+00	9.706650320769979e+00	1.010738122712151e+00	-1.830152510722307e-01	6.856759359455281e-02	1.632526591014053e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.161333490065764e-08	
279	6.640088350582470e-01	3.917468096532498e-02	9.819277311325951e-01	2.468982925413800e-01	-2.274383044768761e-02	2.435213117070110e+01	3.744268307472331e-04	3.353892351287266e+04	-3.262793080827109e-06	-2.240351307591371e-04	1.956418706118568e-05	-1.017218607692882e-04	-9.908640060594242e-08	-9.753836952488939e-01	9.728183541288535e+00	1.011131859040894e+00	-1.399488100351185e-01	6.780056523880135e-02	1.633021259488808e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.098632862540306e-08	
280	7.316056715835419e-01	3.256257981848037e-02	9.836192225142780e-01	2.426304762603197e-01	-2.467324009803338e-02	2.440256377475868e+01	3.508897558925898e-04	3.289862596459826e+04	-3.262793080827109e-06	-2.240351307591371e-04	1.956418706118568e-05	-1.017218607692882e-04	-8.814300642343547e-08	-8.735215215570946e-01	9.748793325855772e+00	1.011531519578855e+00	-9.872924090064572e-02	6.656200287496739e-02	1.633523276239679e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.051559725109740e-08	
281	7.909545141488940e-01	2.624137128634738e-02	9.852978426458826e-01	2.411351663750442e-01	-2.645078940395572e-02	2.445119884484379e+01	3.323687739019748e-04	3.214333704683579e+04	-2.717363982274179e-06	-2.369162716150397e-04	2.436751774906321e-05	-1.123923235617497e-04	-7.724039461842783e-08	-7.666431704686119e-01	9.768403405177231e+00	1.011839474706633e+00	-5.950908225772623e-02	6.608428655074815e-02	1.633910036137047e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.021369058061236e-08	
282	8.413189470083320e-01	2.050530069035614e-02	9.868275204605411e-01	2.378448412308841e-01	-2.772425056661192e-02	2.449779020224645e+01	3.154315857445907e-04	3.108198054643013e+04	-2.717363982274179e-06	-2.369162716150397e-04	2.436751774906321e-05	-1.123923235617497e-04	-6.366477612094692e-08	-6.321142407129372e-01	9.787370377098700e+00	1.012232634351866e+00	-2.157513841478931e-02	6.511883972952978e-02	1.634403721982684e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.004068603514429e-08	
283	8.828391941771410e-01	1.551376945440850e-02	9.884077544194837e-01	2.367614683400747e-01	-2.898508223794038e-02	2.454448960802451e+01	3.000245809275725e-04	2.980836160025918e+04	-2.155425803174182e-06	-2.478181073868324e-04	2.849292388664576e-05	-1.126212513931080e-04	-5.243563421754856e-08	-5.171282494435445e-01	9.806164180487430e+00	1.012554901340644e+00	1.601246836267123e-02	6.475296892918128e-02	1.634808320091964e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	9.975817337079452e-09	
284	9.162588973858650e-01	1.131602545483750e-02	9.899898631673824e-01	2.338874876582189e-01	-2.980142038858404e-02	2.459085219685848e+01	2.842704864000578e-04	2.814709822672950e+04	-2.155425803174182e-06	-2.478181073868324e-04	2.849292388664576e-05	-1.126212513931080e-04	-4.142218838860872e-08	-4.037157372042941e-01	9.824997234676667e+00	1.012878267826832e+00	5.367857674114518e-02	6.389376999743408e-02	1.635214236426954e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.002706653913158e-08	
285	9.426443344634700e-01	7.882894419468760e-03	9.917220282653559e-01	2.332211310654390e-01	-3.068081856609097e-02	2.463883118267688e+01	2.646676712369778e-04	2.618816940508685e+04	-1.833648015647782e-06	-2.596247473651836e-04	3.203112701040400e-05	-1.213763871881213e-04	-3.202982285249686e-08	-3.120886014549882e-01	9.844268074864912e+00	1.013092349554913e+00	9.222025711763493e-02	6.362722731311021e-02	1.635482935254174e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.005310785653899e-08	
286	9.631607365177320e-01	5.137766341615111e-03	9.934568518257663e-01	2.321128965105479e-01	-3.132064540013216e-02	2.468704270544215e+01	2.343203937450216e-04	2.381112187851424e+04	-1.833648015647782e-06	-2.596247473651836e-04	3.203112701040400e-05	-1.213763871881213e-04	-2.284091001726913e-08	-2.284892993176086e-01	9.863679906836477e+00	1.013317457564111e+00	1.310439210607655e-01	6.323529099980695e-02	1.635765443996622e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	9.807188854424810e-09	
287	9.789253634444260e-01	2.982093619285863e-03	9.957874135259329e-01	2.379553009195953e-01	-3.277053017847727e-02	2.474762764306188e+01	1.897530663875091e-04	2.113789934516389e+04	-3.285879827341631e-06	-2.667334536646804e-04	3.154552851134668e-05	-1.735535407831890e-04	-1.441707816114026e-08	-1.618710342707974e-01	9.887387066469092e+00	1.013375656587927e+00	1.784582403259947e-01	6.469744533303094e-02	1.635838478398213e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	8.967599511628458e-09	
288	9.909287925095590e-01	1.313460159678153e-03	9.976484406557464e-01	2.572756639930699e-01	-3.608149411440318e-02	2.479610782917550e+01	1.280075339793417e-04	1.814782154331256e+04	-3.285879827341631e-06	-2.667334536646804e-04	3.154552851134668e-05	-1.735535407831890e-04	-6.844252497427555e-09	-1.030079112797377e-01	9.904861536716696e+00	1.013272939887378e+00	2.134071808212035e-01	6.984755793876382e-02	1.635709577062091e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	7.057653695608432e-09	
289	1.000002595540600e+00	3.688268793330054e-05	1.001222604268422e+00	3.250413261823702e-01	-2.225275148756898e-02	2.488998250771797e+01	4.233728691396784e-03	1.008774351246051e+04	-1.019177614902667e-05	-4.618813106640474e-04	-1.048873482170296e-06	-4.256546307246367e-04	-1.701631531905460e-07	-1.720599171377934e-01	9.933089264155635e+00	1.012533162932804e+00	2.698626356990808e-01	8.731371196839562e-02	1.634781030012517e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	4.208810414073124e-07	
290	1.009837092236230e+00	3.217986816176853e-05	1.002574259211685e+00	5.208592427594382e-01	-6.861005273052425e-05	2.495083676178981e+01	5.656475646726396e-03	3.809831446752013e+03	-1.019177614902667e-05	-4.618813106640474e-04	-1.048873482170296e-06	-4.256546307246367e-04	-1.462133972577596e-07	-7.963905425219536e-02	9.923943626619055e+00	1.010237074437883e+00	2.515713606259204e-01	1.395583871781980e-01	1.631896967985333e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.488952129815047e-06	
291	1.024884224782730e+00	2.898674888327723e-05	1.001416973168657e+00	6.939774838303338e-01	1.659583961241898e-04	2.496091600031494e+01	1.662517986155097e-03	1.341422301856630e+03	-1.019177614902667e-05	-4.618813106640474e-04	-1.048873482170296e-06	-4.256546307246367e-04	-7.726301700001426e-08	-3.987532087062241e-02	9.887514707171809e+00	1.007691878659621e+00	1.787135217314280e-01	1.863933136886289e-01	1.628696329062503e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.241870767592294e-06	
292	1.047900820458460e+00	2.689924267661068e-05	1.002532613250644e+00	8.258816862752103e-01	2.220211765581370e-04	2.502503518806391e+01	1.179719017819479e-03	9.181989929712430e+02	-1.192112083714392e-05	-5.369235793089011e-04	-1.553561741192790e-06	-4.993491004618988e-04	-5.534847011945035e-08	-3.952812268378287e-02	9.873468982785914e+00	1.005140611950544e+00	1.506220729596386e-01	2.218552425961561e-01	1.625484162450302e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.288205817629165e-06	
293	1.083107768876600e+00	2.553453237154810e-05	1.002400879626540e+00	8.995235145382353e-01	3.172537345501628e-04	2.504331369248514e+01	1.104935428883575e-03	8.702694614953241e+02	-1.192112083714392e-05	-5.369235793089011e-04	-1.553561741192790e-06	-4.993491004618988e-04	-6.775867858520686e-08	-6.053997392179111e-02	9.855441106396166e+00	1.003437187419006e+00	1.145663201801419e-01	2.418743286161273e-01	1.623337293795990e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.272552509892122e-06	
294	1.136961483960390e+00	2.464235093412421e-05	1.002582762393737e+00	9.652348381888297e-01	2.808467326287833e-04	2.506822354960255e+01	1.074553554917478e-03	8.697592861197022e+02	-5.442861759075157e-06	-2.129694896462198e-04	-6.040101724267535e-07	-2.288130379390907e-04	-1.140141719333595e-07	-9.688731158330696e-02	9.841002387470192e+00	1.001785330187802e+00	8.568888232819560e-02	2.597103178421127e-01	1.621253748991922e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.238595832461255e-06	
295	1.219337910798230e+00	2.405908595612132e-05	1.001820540347926e+00	9.799364859418145e-01	1.164874441685428e-04	2.505007203653788e+01	1.025496341578154e-03	8.651669784938244e+02	-5.442861759075157e-06	-2.129694896462198e-04	-6.040101724267535e-07	-2.288130379390907e-04	-2.527234558744910e-07	-1.683302912971135e-01	9.827911120910279e+00	1.001213858773303e+00	5.950634920836961e-02	2.639418991342242e-01	1.620532549391618e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.187876006365768e-06	
296	1.345343622335670e+00	2.367777558420455e-05	1.001313552118240e+00	9.950192197134252e-01	4.533750668961196e-05	2.503927453350920e+01	1.018135196773645e-03	8.691081216034519e+02	-2.307365370768366e-06	-7.929927039174167e-05	-1.830388548781312e-07	-9.478108363580873e-05	-4.309822440501738e-07	-2.679804926550368e-01	9.817548405665878e+00	1.000664565222963e+00	3.878091871956713e-02	2.682136520121758e-01	1.619839152640265e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.173580976579147e-06	
297	1.538086133065410e+00	2.342849334478066e-05	1.000667860823005e+00	9.945966591811189e-01	8.746750854481734e-05	2.501919281798132e+01	1.020721989055799e-03	8.733168238557590e+02	-2.307365370768366e-06	-7.929927039174167e-05	-1.830388548781312e-07	-9.478108363580873e-05	-6.924337918899142e-07	-4.179766748703233e-01	9.809555341227163e+00	1.000495026693704e+00	2.279478984213767e-02	2.682954721435368e-01	1.619625100117468e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.170214848189469e-06	
298	1.832911462688590e+00	2.326552469904435e-05	1.000367393487780e+00	1.001348493029928e+00	8.718494666527401e-05	2.501248723609609e+01	1.025464404158692e-03	8.768842040957611e+02	-1.471362762739403e-07	-9.729295663118975e-06	1.115013465226864e-07	-9.886701032968404e-06	-1.076634390617733e-06	-6.437722348810002e-01	9.804117667723380e+00	1.000240767223758e+00	1.191944283457147e-02	2.702322710362030e-01	1.619304049810000e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.170537622077582e-06	
299	2.283886053897460e+00	2.315898369733347e-05	1.000077274238428e+00	1.000495220424042e+00	4.536379087227547e-05	2.500306985742458e+01	1.029739772238432e-03	8.794512384124630e+02	-1.471362762739403e-07	-9.729295663118975e-06	1.115013465226864e-07	-9.886701032968404e-06	-1.656762263036760e-06	-9.868440802025372e-01	9.800632564071869e+00	1.000175271706760e+00	4.949235531547913e-03	2.700891685706770e-01	1.619221343101209e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.171652654310866e-06	
300	2.973711728558240e+00	2.308933235431041e-05	9.999161898164718e-01	1.000664830293010e+00	2.400614719500545e-05	2.499812288995821e+01	1.032497418003190e-03	8.811415909628437e+02	-2.663367781874371e-08	-3.463634360656442e-06	6.063869468587378e-08	-2.521566106139517e-06	-2.540353430049800e-06	-1.510991188977449e+00	9.798552600752055e+00	1.000124099017045e+00	7.893088919210811e-04	2.701853855983452e-01	1.619156721230220e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.172348606786866e-06	
301	4.028891933156010e+00	2.304379768214554e-05	9.998296692957573e-01	1.000000948756407e+00	2.152059557317916e-05	2.499470192051777e+01	1.034620433563908e-03	8.822913390855380e+02	-2.663367781874371e-08	-3.463634360656442e-06	6.063869468587378e-08	-2.521566106139517e-06	-3.890908340006053e-06	-2.312465248405432e+00	9.797431753402103e+00	1.000096231847700e+00	-1.452385807983348e-03	2.700332608080257e-01	1.619121529359753e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.173126545994654e-06	
