"PointID","x","y","Density_0","Density_1","Momentum_x","Momentum_y","Energy","Energy_ve","MassFrac_0","MassFrac_1","Pressure","Temperature_tr","Temperature_ve","Mach","Pressure_Coefficient","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus"
9927, -2.871848382546181e-02, 2.488470788992083e-02, 4.624893410931281e-01, 2.758707312334999e-04, 0.000000000000000e+00, 0.000000000000000e+00, 1.102554325666173e+05, 8.567175326900905e+00, 9.994038645857888e-01, 5.961354142113088e-04, 4.041030405753280e+04, 2.940386215433491e+02, 3.113514618162299e+02, 0.000000000000000e+00, 1.102836046670008e+00, 1.792447733019359e-05, 3.380769354418694e-03, 3.901615821731844e-03, 3.031408635439617e+05, 5.167821872848255e-01
9928, -2.949356564308676e-02, 2.396100134921186e-02, 4.838924901850540e-01, 2.856706340443675e-04, 0.000000000000000e+00, 0.000000000000000e+00, 1.152582430561755e+05, 9.110572481669662e+00, 9.994099886009705e-01, 5.900113990294194e-04, 4.228018453688740e+04, 2.940405993610443e+02, 3.118163760023890e+02, 0.000000000000000e+00, 1.154899511969326e+00, 1.792454153828864e-05, 3.194730207740785e-03, 3.932389290443984e-03, 3.138684491564075e+05, 5.236623385326140e-01
9929, -3.023894994017162e-02, 2.301316811123133e-02, 5.051104998844121e-01, 2.951859703835046e-04, 0.000000000000000e+00, 0.000000000000000e+00, 1.202111136415385e+05, 9.662998192063503e+00, 9.994159425217304e-01, 5.840574782696692e-04, 4.413389016121675e+04, 2.940426256754210e+02, 3.122739466460189e+02, 0.000000000000000e+00, 1.206512617466172e+00, 1.792460788876879e-05, 3.004157898909051e-03, 3.947417403740585e-03, 3.245609611331935e+05, 5.293900290480075e-01
9930, -3.095388617791276e-02, 2.204216256370553e-02, 5.261232401875240e-01, 3.044179146676968e-04, 0.000000000000000e+00, 0.000000000000000e+00, 1.251096864194862e+05, 1.022311845463778e+01, 9.994217288738871e-01, 5.782711261128348e-04, 4.596966259952084e+04, 2.940446857398242e+02, 3.127223541494459e+02, 0.000000000000000e+00, 1.257626405590255e+00, 1.792467581735439e-05, 2.809047311172135e-03, 3.944754988857858e-03, 3.351713217528199e+05, 5.338296019323469e-01
9931, -3.163765447612131e-02, 2.104896242691219e-02, 5.468740653467603e-01, 3.133511505890377e-04, 0.000000000000000e+00, 0.000000000000000e+00, 1.299410734901832e+05, 1.078839479386783e+01, 9.994273421845208e-01, 5.726578154791240e-04, 4.778255248738149e+04, 2.940467595716041e+02, 3.131589691707632e+02, 0.000000000000000e+00, 1.308103070174023e+00, 1.792474457521345e-05, 2.609655716916128e-03, 3.922444451127276e-03, 3.456319212673610e+05, 5.368136164408911e-01
9932, -3.228956633808155e-02, 2.003456776919909e-02, 5.672746890121958e-01, 3.219589634074005e-04, 0.000000000000000e+00, 0.000000000000000e+00, 1.346850950901698e+05, 1.135541652843959e+01, 9.994327680324475e-01, 5.672319675524919e-04, 4.956484646272321e+04, 2.940488274979743e+02, 3.135812321736012e+02, 0.000000000000000e+00, 1.357727846496847e+00, 1.792481344117842e-05, 2.406828018486779e-03, 3.879067113529683e-03, 3.558737264486332e+05, 5.381830233197697e-01
9933, -3.290896534380867e-02, 1.900000000000000e-02, 5.872239358765916e-01, 3.302135305893179e-04, 0.000000000000000e+00, 0.000000000000000e+00, 1.393187217411695e+05, 1.192055745188162e+01, 9.994379862163811e-01, 5.620137836189063e-04, 5.130770617528918e+04, 2.940508743422955e+02, 3.139874445565511e+02, 0.000000000000000e+00, 1.406254646561671e+00, 1.792488187503608e-05, 2.201960913624214e-03, 3.813908178677921e-03, 3.658428515612902e+05, 5.378087150343147e-01
9934, -3.349522781100812e-02, 1.794630084136194e-02, 6.066235959413543e-01, 3.380927037987689e-04, 0.000000000000000e+00, 0.000000000000000e+00, 1.438197635940708e+05, 1.248032251825824e+01, 9.994429752155305e-01, 5.570247844694321e-04, 5.300255320914999e+04, 2.940528890195071e+02, 3.143766569643049e+02, 0.000000000000000e+00, 1.453444619776173e+00, 1.792494949424650e-05, 1.996754996014751e-03, 3.726771553953645e-03, 3.755003291420874e+05, 5.355867245307968e-01
9935, -3.404776342307077e-02, 1.687453127901941e-02, 6.253806842984388e-01, 3.455793298590781e-04, 0.000000000000000e+00, 0.000000000000000e+00, 1.481673397292387e+05, 1.303129087459231e+01, 9.994477148396245e-01, 5.522851603754380e-04, 5.464126590434686e+04, 2.940548621723823e+02, 3.147481992637040e+02, 0.000000000000000e+00, 1.499071633098106e+00, 1.792501597950514e-05, 1.792981167989502e-03, 3.617700404255347e-03, 3.848147611437022e+05, 5.314186993222845e-01
9936, -3.456601582347170e-02, 1.578577049407168e-02, 6.434050752833563e-01, 3.526587213599337e-04, 0.000000000000000e+00, 0.000000000000000e+00, 1.523412756305035e+05, 1.356999357296488e+01, 9.994521872084300e-01, 5.478127915700506e-04, 5.621597221374040e+04, 2.940567845517188e+02, 3.151014827613835e+02, 0.000000000000000e+00, 1.542916503506093e+00, 1.792508101151278e-05, 1.592396040163109e-03, 3.486860951271496e-03, 3.937564917759352e+05, 5.252002712090154e-01
