VARIABLES = \
"Time_Iter","Outer_Iter","Inner_Iter",   "rms[Rho_0]"   ,   "rms[Rho_1]"   ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,   "rms[RhoEve]"  ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      
          0,           0,         207,      -2.568812927,      -5.568378743,       0.405847449,     -0.2797137018,       3.269123372,       2.491232637,      0.1155597198,  -9.995975402e-13,                 0,                 0,                 0,  -2.685027376e-14,      0.1155597198,  -9.995975402e-13,                 0,   -8.65005161e-12
          0,           0,         208,        -2.5688185,      -5.568384325,      0.4057132144,     -0.2791738228,       3.271587884,       2.562973062,      0.1157140369,  -9.634140274e-13,                 0,                 0,                 0,  -2.671800532e-14,      0.1157140369,  -9.634140274e-13,                 0,  -8.325818136e-12
          0,           0,         209,      -2.568823963,      -5.568389796,      0.4055767949,     -0.2786240772,       3.274909489,       2.634379791,      0.1158709178,  -9.262299044e-13,                 0,                 0,                 0,   -2.65766276e-14,      0.1158709178,  -9.262299044e-13,                 0,  -7.993635695e-12
          0,           0,         210,      -2.568828731,      -5.568394573,      0.4054368205,     -0.2780830657,       3.279373093,       2.705493005,      0.1160295325,  -8.896587893e-13,                 0,                 0,                 0,  -2.646147208e-14,      0.1160295325,  -8.896587893e-13,                 0,  -7.667520241e-12
          0,           0,         211,      -2.568833611,      -5.568399462,      0.4052956261,     -0.2775254347,       3.285361885,       2.776400033,      0.1161905622,  -8.532391373e-13,                 0,                 0,                 0,   -2.63756046e-14,      0.1161905622,  -8.532391373e-13,                 0,  -7.343446155e-12
          0,           0,         212,      -2.568837908,      -5.568403768,      0.4051516388,     -0.2769765495,       3.293336272,       2.847134208,      0.1163533202,   -8.16527076e-13,                 0,                 0,                 0,  -2.628540167e-14,      0.1163533202,   -8.16527076e-13,                 0,  -7.017651705e-12
          0,           0,         213,      -2.568842215,      -5.568408084,      0.4050063366,     -0.2764126063,       3.303790083,       2.917301851,      0.1165186176,  -7.802213736e-13,                 0,                 0,                 0,  -2.623314602e-14,      0.1165186176,  -7.802213736e-13,                 0,   -6.69610908e-12
          0,           0,         214,      -2.568845756,      -5.568411634,      0.4048584151,     -0.2758686369,       3.317162277,       2.986311793,      0.1166853269,  -7.423872714e-13,                 0,                 0,                 0,   -2.61498764e-14,      0.1166853269,  -7.423872714e-13,                 0,  -6.362301851e-12
          0,           0,         215,       -2.56884969,      -5.568415579,      0.4047101089,     -0.2752990633,       3.333930088,        3.05411382,      0.1168537916,  -7.052464081e-13,                 0,                 0,                 0,  -2.609024391e-14,      0.1168537916,  -7.052464081e-13,                 0,  -6.035289044e-12
          0,           0,         216,      -2.568853467,      -5.568419365,      0.4045603444,     -0.2747179282,       3.354449771,       3.120581181,      0.1170230468,  -5.490451843e-13,                 0,                 0,                 0,  -2.612407363e-14,      0.1170230468,  -5.490451843e-13,                 0,  -4.691769693e-12
          0,           0,         217,      -2.568857445,      -5.568423354,      0.4044108729,     -0.2741280916,       3.378988258,       3.185771279,      0.1171694887,   1.890071866e-12,                 0,                 0,                 0,  -2.768272443e-14,      0.1171694887,   1.890071866e-12,                 0,   1.613109256e-11
          0,           0,         218,      -2.568862547,      -5.568428464,      0.4042798259,     -0.2735445503,       3.407624994,       3.249711935,      0.1172936748,   3.653357239e-12,                 0,                 0,                 0,  -2.716230374e-14,      0.1172936748,   3.653357239e-12,                 0,   3.114709506e-11
          0,           0,         219,      -2.568867402,      -5.568433327,      0.4041681904,     -0.2729757259,       3.440283062,       3.312486878,      0.1173993062,   4.942774271e-12,                 0,                 0,                 0,  -2.677503113e-14,      0.1173993062,   4.942774271e-12,                 0,   4.210224433e-11
          0,           0,         220,      -2.568871649,       -5.56843758,      0.4040725192,     -0.2724222016,       3.476709765,       3.374169474,      0.1174897323,   5.883144883e-12,                 0,                 0,                 0,   -2.65061471e-14,      0.1174897323,   5.883144883e-12,                 0,   5.007369382e-11
          0,           0,         221,      -2.568875607,      -5.568441543,      0.4039904177,     -0.2718855254,       3.516489138,       3.434784512,      0.1175673766,   6.642882533e-12,                 0,                 0,                 0,  -2.641551476e-14,      0.1175673766,   6.642882533e-12,                 0,   5.650277079e-11
          0,           0,         222,      -2.568879115,      -5.568445057,      0.4039196425,       -0.27137037,       3.559206393,       3.494480699,      0.1176332456,   7.193073285e-12,                 0,                 0,                 0,  -2.625071195e-14,      0.1176332456,   7.193073285e-12,                 0,   6.114830251e-11
          0,           0,         223,      -2.568882519,      -5.568448464,      0.4038597612,     -0.2708779842,       3.604447294,       3.553418581,      0.1176899295,   7.613163138e-12,                 0,                 0,                 0,  -2.615920074e-14,      0.1176899295,   7.613163138e-12,                 0,   6.468831423e-11
          0,           0,         224,      -2.568885519,      -5.568451467,      0.4038081978,     -0.2704064121,       3.651912982,       3.611861652,      0.1177398197,     7.9419404e-12,                 0,                 0,                 0,  -2.606617676e-14,      0.1177398197,     7.9419404e-12,                 0,   6.745330865e-11
          0,           0,         225,      -2.568888103,      -5.568454055,      0.4037627936,     -0.2699623683,       3.701627363,       3.670367469,      0.1177829351,   8.163688042e-12,                 0,                 0,                 0,  -2.596968848e-14,      0.1177829351,   8.163688042e-12,                 0,   6.931129739e-11
          0,           0,         226,      -2.568891201,      -5.568457156,      0.4037242362,      -0.269503961,       3.754109813,       3.729928599,      0.1178198706,   8.500380304e-12,                 0,                 0,                 0,  -2.611301702e-14,      0.1178198706,   8.500380304e-12,                 0,   7.214725546e-11
          0,           0,         227,      -2.568893909,      -5.568459867,      0.4036912238,     -0.2690729969,       3.810338179,       3.791896981,      0.1178494575,   8.801975316e-12,                 0,                 0,                 0,  -2.608807742e-14,      0.1178494575,   8.801975316e-12,                 0,   7.468829725e-11
          0,           0,         228,      -2.568896652,      -5.568462612,      0.4036656539,     -0.2686799475,       3.871133654,       3.857327374,      0.1178730768,   9.062333132e-12,                 0,                 0,                 0,  -2.608742984e-14,      0.1178730768,   9.062333132e-12,                 0,    7.68821293e-11
          0,           0,         229,      -2.568899034,      -5.568464996,       0.403645919,     -0.2683184323,       3.936455933,       3.926309613,      0.1178925081,   9.223618288e-12,                 0,                 0,                 0,  -2.601175194e-14,      0.1178925081,   9.223618288e-12,                 0,   7.823752706e-11
          0,           0,         230,      -2.568901331,      -5.568467294,      0.4036304803,     -0.2679760365,       4.004823672,        3.99745525,      0.1179083546,   9.331152604e-12,                 0,                 0,                 0,  -2.600720245e-14,      0.1179083546,   9.331152604e-12,                 0,   7.913902824e-11
          0,           0,         231,      -2.568903406,       -5.56846937,      0.4036185654,       -0.26765242,       4.075040476,       4.069725197,       0.117920701,   9.421457646e-12,                 0,                 0,                 0,  -2.599244935e-14,       0.117920701,   9.421457646e-12,                 0,   7.989655392e-11
          0,           0,         232,      -2.568905632,      -5.568471597,      0.4036104525,     -0.2673542079,       4.146119486,        4.14229477,      0.1179295501,   9.462406878e-12,                 0,                 0,                 0,  -2.594496431e-14,      0.1179295501,   9.462406878e-12,                 0,   8.023779344e-11
          0,           0,         233,      -2.568907659,      -5.568473626,      0.4036060397,     -0.2670782108,       4.217369068,       4.214615726,      0.1179349495,   9.572548483e-12,                 0,                 0,                 0,  -2.614120722e-14,      0.1179349495,   9.572548483e-12,                 0,   8.116803815e-11
          0,           0,         234,       -2.56890949,      -5.568475458,      0.4036054169,     -0.2668377068,       4.288334062,       4.286347311,      0.1179375369,   9.612674589e-12,                 0,                 0,                 0,   -2.59605745e-14,      0.1179375369,   9.612674589e-12,                 0,   8.150648933e-11
          0,           0,         235,      -2.568911123,      -5.568477091,       0.403607973,     -0.2666162478,       4.358686394,       4.357247363,      0.1179383904,   9.662605351e-12,                 0,                 0,                 0,  -2.604731156e-14,      0.1179383904,   9.662605351e-12,                 0,   8.192926257e-11
          0,           0,         236,      -2.568912683,      -5.568478652,      0.4036126467,     -0.2664053239,       4.428165076,       4.427117574,       0.117938137,   9.686974313e-12,                 0,                 0,                 0,  -2.598030893e-14,       0.117938137,   9.686974313e-12,                 0,    8.21360635e-11
          0,           0,         237,      -2.568914136,      -5.568480106,      0.4036184692,     -0.2662044319,       4.496537051,       4.495769891,       0.117937153,   9.709329586e-12,                 0,                 0,                 0,  -2.599006848e-14,       0.117937153,   9.709329586e-12,                 0,   8.232630121e-11
          0,           0,         238,      -2.568915516,      -5.568481487,      0.4036251266,     -0.2660088211,       4.562582156,        4.56201365,      0.1179355946,    9.70325491e-12,                 0,                 0,                 0,   -2.58950927e-14,      0.1179355946,    9.70325491e-12,                 0,   8.227588068e-11
          0,           0,         239,      -2.568916801,      -5.568482773,      0.4036323042,     -0.2658196717,       4.626204723,       4.625778211,      0.1179336719,   9.697202351e-12,                 0,                 0,                 0,  -2.587124377e-14,      0.1179336719,   9.697202351e-12,                 0,   8.222590035e-11
          0,           0,         240,      -2.568918065,      -5.568484038,      0.4036400243,     -0.2656318489,       4.688468564,       4.688146175,      0.1179315907,   9.683673568e-12,                 0,                 0,                 0,  -2.584261645e-14,      0.1179315907,   9.683673568e-12,                 0,   8.211263423e-11
          0,           0,         241,      -2.568919255,      -5.568485228,      0.4036478827,     -0.2654466721,       4.749829002,       4.749583991,      0.1179294493,   9.680185364e-12,                 0,                 0,                 0,  -2.590681113e-14,      0.1179294493,   9.680185364e-12,                 0,   8.208454647e-11
          0,           0,         242,      -2.568920423,      -5.568486397,      0.4036559667,     -0.2652622604,       4.810061583,       4.809874176,      0.1179273264,   9.669904526e-12,                 0,                 0,                 0,  -2.590701841e-14,      0.1179273264,   9.669904526e-12,                 0,   8.199884472e-11
          0,           0,         243,      -2.568921541,      -5.568487515,      0.4036642421,     -0.2650763377,       4.868552197,       4.868407529,      0.1179252666,   9.642909951e-12,                 0,                 0,                 0,  -2.580662806e-14,      0.1179252666,   9.642909951e-12,                 0,   8.177136446e-11
          0,           0,         244,      -2.568922604,      -5.568488579,       0.403672855,     -0.2648914587,       4.924563035,        4.92444996,      0.1179232811,   9.638403357e-12,                 0,                 0,                 0,   -2.59078844e-14,      0.1179232811,   9.638403357e-12,                 0,   8.173452491e-11
          0,           0,         245,      -2.568923652,      -5.568489627,      0.4036824419,     -0.2647042918,       4.977467073,       4.977377342,       0.117921425,   9.636743118e-12,                 0,                 0,                 0,  -2.588749511e-14,       0.117921425,   9.636743118e-12,                 0,   8.172173223e-11
          0,           0,         246,      -2.568924674,       -5.56849065,      0.4036950315,     -0.2645165983,       5.026889557,       5.026817154,      0.1179197058,   9.634467378e-12,                 0,                 0,                 0,  -2.593477075e-14,      0.1179197058,   9.634467378e-12,                 0,   8.170362464e-11
          0,           0,         247,      -2.568926336,      -5.568492313,      0.4038726386,     -0.2643530681,       5.066463712,       5.052769162,      0.1179187324,   9.165715496e-12,                 0,                 0,                 0,  -6.886115302e-14,      0.1179187324,   9.165715496e-12,                 0,   7.772908776e-11
          0,           0,         248,      -2.568927263,       -5.56849324,      0.4038804971,     -0.2641646629,       5.105506642,       5.094128731,      0.1179177847,   8.841174971e-12,                 0,                 0,                 0,  -1.108473209e-13,      0.1179177847,   8.841174971e-12,                 0,   7.497745142e-11
          0,           0,         249,      -2.568928222,      -5.568494199,      0.4038870171,     -0.2639683367,       5.141163809,       5.131551068,      0.1179168443,    8.60010316e-12,                 0,                 0,                 0,  -1.506620465e-13,      0.1179168443,    8.60010316e-12,                 0,   7.293362717e-11
          0,           0,         250,      -2.568929126,      -5.568495104,       0.403892709,     -0.2637718414,       5.169425426,       5.151791323,      0.1179161048,   8.323972262e-12,                 0,                 0,                 0,   -1.89607896e-13,      0.1179161048,   8.323972262e-12,                 0,   7.059232727e-11
          0,           0,         251,      -2.568930091,      -5.568496069,      0.4038978352,     -0.2635767594,       5.198398537,       5.183072414,      0.1179156602,   7.524127805e-12,                 0,                 0,                 0,  -2.318134974e-13,      0.1179156602,   7.524127805e-12,                 0,   6.380940234e-11
          0,           0,         252,      -2.568931103,      -5.568497081,       0.403902212,     -0.2633853993,       5.225287176,       5.211829629,      0.1179154577,   1.529992994e-11,                 0,                 0,                 0,  -2.173565295e-13,      0.1179154577,   1.529992994e-11,                 0,   1.297533864e-10
          0,           0,         253,      -2.568932176,      -5.568498155,      0.4039060852,     -0.2631962632,         5.2505451,       5.238635371,      0.1179152649,   1.592253261e-11,                 0,                 0,                 0,  -2.247282451e-13,      0.1179152649,   1.592253261e-11,                 0,   1.350336839e-10
          0,           0,         254,      -2.568933294,      -5.568499274,      0.4039097349,     -0.2630099167,       5.274602246,       5.264003305,      0.1179150998,   1.589923972e-11,                 0,                 0,                 0,  -2.580334199e-13,      0.1179150998,   1.589923972e-11,                 0,   1.348363335e-10
          0,           0,         255,      -2.568934474,      -5.568500454,      0.4039133675,     -0.2628233144,        5.29521643,       5.281193084,      0.1179151303,   1.593180763e-11,                 0,                 0,                 0,  -2.907255858e-13,      0.1179151303,   1.593180763e-11,                 0,   1.351124965e-10
          0,           0,         256,      -2.568935501,      -5.568501481,      0.4039167698,     -0.2626320703,       5.317212952,       5.304648844,      0.1179151136,    1.66681869e-11,                 0,                 0,                 0,  -3.214690089e-13,      0.1179151136,    1.66681869e-11,                 0,   1.413575105e-10
          0,           0,         257,      -2.568936709,      -5.568502689,      0.4039205796,     -0.2623881915,       5.339332836,       5.328091098,       0.117915336,   1.679279404e-11,                 0,                 0,                 0,  -3.516874513e-13,       0.117915336,   1.679279404e-11,                 0,   1.424139947e-10
          0,           0,         258,      -2.568937635,      -5.568503616,      0.4039239658,     -0.2621387094,       5.362027779,       5.352009151,      0.1179153269,   1.714408303e-11,                 0,                 0,                 0,  -3.824597165e-13,      0.1179153269,   1.714408303e-11,                 0,   1.453931688e-10
          0,           0,         259,      -2.568938781,      -5.568504762,      0.4039277046,     -0.2618568855,       5.385764348,       5.376898572,      0.1179158911,   7.729001792e-12,                 0,                 0,                 0,  -4.824422509e-13,      0.1179158911,   7.729001792e-12,                 0,   6.554673605e-11
          0,           0,         260,      -2.568939762,      -5.568505743,      0.4039307146,     -0.2615767916,        5.40980259,       5.399550111,      0.1179160478,    5.84195756e-12,                 0,                 0,                 0,  -5.530361729e-13,      0.1179160478,    5.84195756e-12,                 0,   4.954336301e-11
          0,           0,         261,      -2.568940901,      -5.568506883,      0.4039342679,     -0.2612851408,       5.412343074,       5.281301815,      0.1179156399,    4.37626194e-12,                 0,                 0,                 0,  -5.848225899e-13,      0.1179156399,    4.37626194e-12,                 0,   3.711349863e-11
          0,           0,         262,      -2.568941759,      -5.568507738,      0.4039391482,     -0.2610018398,       5.414929509,       5.188006949,      0.1179153987,   6.476223637e-13,                 0,                 0,                 0,  -6.284337635e-13,      0.1179153987,   6.476223637e-13,                 0,    5.49226285e-12
          0,           0,         263,      -2.568942696,      -5.568508677,      0.4039454863,     -0.2606928254,       5.414791803,       5.064849628,      0.1179157616,  -3.950895058e-12,                 0,                 0,                 0,  -6.784163584e-13,      0.1179157616,  -3.950895058e-12,                 0,  -3.350608099e-11
          0,           0,         264,      -2.568943082,      -5.568509063,      0.4039519919,     -0.2604533461,       5.410146592,       4.539069763,      0.1179162522,  -1.661683248e-11,                 0,                 0,                 0,  -7.643252871e-13,      0.1179162522,  -1.661683248e-11,                 0,  -1.409206295e-10
          0,           0,         265,       -2.56894327,      -5.568509253,      0.4039620517,     -0.2602410892,       5.410191714,       4.576302556,      0.1179169377,  -1.722618142e-11,                 0,                 0,                 0,  -8.116851937e-13,      0.1179169377,  -1.722618142e-11,                 0,  -1.460874218e-10
          0,           0,         266,      -2.568943184,      -5.568509167,      0.4039738268,     -0.2600500674,       5.409689646,       4.523997938,      0.1179179453,  -1.667621304e-11,                 0,                 0,                 0,  -8.195636672e-13,      0.1179179453,  -1.667621304e-11,                 0,  -1.414221813e-10
          0,           0,         267,      -2.568942083,      -5.568508066,      0.4039848932,     -0.2598692266,       5.409429716,       4.570385971,      0.1179189938,  -1.611337149e-11,                 0,                 0,                 0,  -8.348272823e-13,      0.1179189938,  -1.611337149e-11,                 0,  -1.366478035e-10
          0,           0,         268,      -2.568940846,      -5.568506829,       0.403995055,     -0.2596917144,       5.409143677,       4.619220153,      0.1179201728,  -1.556119285e-11,                 0,                 0,                 0,  -8.501934644e-13,      0.1179201728,  -1.556119285e-11,                 0,  -1.319637894e-10
          0,           0,         269,      -2.568939536,       -5.56850552,      0.4040045291,     -0.2595116166,       5.408833132,       4.668622059,      0.1179214339,  -1.506703139e-11,                 0,                 0,                 0,  -8.652059883e-13,      0.1179214339,  -1.506703139e-11,                 0,   -1.27771779e-10
          0,           0,         270,      -2.568938147,      -5.568504131,       0.404013365,      -0.259331392,       5.408512743,       4.717212987,       0.117922828,  -1.461686002e-11,                 0,                 0,                 0,  -8.803162962e-13,       0.117922828,  -1.461686002e-11,                 0,  -1.239527602e-10
          0,           0,         271,        -2.5689367,      -5.568502684,      0.4040217489,     -0.2591558597,       5.406702439,       4.686498855,      0.1179244129,  -1.424148375e-11,                 0,                 0,                 0,  -8.879328268e-13,      0.1179244129,  -1.424148375e-11,                 0,  -1.207679004e-10
          0,           0,         272,      -2.568935195,      -5.568501179,      0.4040301347,     -0.2588977431,       5.405872341,       4.737263998,      0.1179261096,  -1.386236861e-11,                 0,                 0,                 0,  -8.959201581e-13,      0.1179261096,  -1.386236861e-11,                 0,  -1.175513095e-10
          0,           0,         273,      -2.568933574,      -5.568499558,      0.4040380403,     -0.2585511454,       5.405043536,       4.785333818,      0.1179280868,  -1.347570048e-11,                 0,                 0,                 0,  -9.046293351e-13,      0.1179280868,  -1.347570048e-11,                 0,  -1.142704919e-10
          0,           0,         274,      -2.568931835,      -5.568497819,      0.4040448106,     -0.2581994608,       5.404282512,       4.831859615,      0.1179299193,  -1.376687891e-11,                 0,                 0,                 0,  -9.198886181e-13,      0.1179299193,  -1.376687891e-11,                 0,  -1.167377964e-10
          0,           0,         275,      -2.568929998,      -5.568495982,      0.4040526264,      -0.257637864,       5.404527068,       4.875303455,      0.1179321203,  -1.368125188e-11,                 0,                 0,                 0,  -9.339639529e-13,      0.1179321203,  -1.368125188e-11,                 0,  -1.160095472e-10
          0,           0,         276,      -2.568926797,      -5.568492782,      0.4040569501,     -0.2572437596,       5.405383009,       4.925206245,      0.1179341015,  -1.555313694e-10,                 0,                 0,                 0,   -1.88248929e-12,      0.1179341015,  -1.555313694e-10,                 0,  -1.318798951e-09
          0,           0,         277,      -2.568922496,      -5.568488235,      0.4041005728,     -0.2533601749,       5.406643521,       4.971496396,       0.117936755,  -2.025142805e-09,                 0,                 0,                 0,  -1.453109282e-11,       0.117936755,  -2.025142805e-09,                 0,  -1.717143062e-08
          0,           0,         278,       -2.56891984,      -5.568485575,      0.4040980725,     -0.2535475381,       5.405130206,       4.975248636,      0.1179389322,   -2.17383503e-09,                 0,                 0,                 0,  -2.223762463e-11,      0.1179389322,   -2.17383503e-09,                 0,  -1.843186969e-08
          0,           0,         279,      -2.568914494,      -5.568480209,      0.4041021519,     -0.2536533014,       5.406437266,       4.988025272,      0.1179413636,  -2.312007945e-09,                 0,                 0,                 0,  -2.263309606e-11,      0.1179413636,  -2.312007945e-09,                 0,  -1.960302877e-08
          0,           0,         280,      -2.568907181,      -5.568472895,      0.4041167681,     -0.2536448441,       5.409798952,       5.029598643,       0.117944067,  -2.512709686e-09,                 0,                 0,                 0,  -2.383845371e-11,       0.117944067,  -2.512709686e-09,                 0,  -2.130424828e-08
          0,           0,         281,      -2.568898436,      -5.568464143,      0.4041273598,     -0.2537802172,       5.407168296,       5.017504373,      0.1179471089,   -3.44467617e-10,                 0,                 0,                 0,  -1.147491341e-11,      0.1179471089,   -3.44467617e-10,                 0,   -2.92052616e-09
          0,           0,         282,      -2.568887971,       -5.56845328,      0.4041351035,     -0.2528263889,       5.406037561,        5.01556088,      0.1179503681,  -7.311215716e-10,                 0,                 0,                 0,  -4.990495152e-12,      0.1179503681,  -7.311215716e-10,                 0,  -6.198552692e-09
          0,           0,         283,      -2.568877485,      -5.568442802,      0.4041414571,     -0.2533736957,       5.404476315,       5.011240114,      0.1179536544,  -1.415613796e-09,                 0,                 0,                 0,  -1.043161233e-11,      0.1179536544,  -1.415613796e-09,                 0,  -1.200144077e-08
