"PointID","x","y","Density_0","Density_1","Momentum_x","Momentum_y","Energy","Energy_ve","MassFrac_0","MassFrac_1","Pressure","Temperature_tr","Temperature_ve","Mach","Pressure_Coefficient","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus"
819, 4.367772644354770e-01, 9.655734834467115e-01, 4.270925948122107e-04, 2.769593872190386e-05, 1.235332278358259e+00, -3.478796275308233e-01, 3.880665913574228e+03, 3.864789726201611e+02, 9.391015017316254e-01, 6.089849826837452e-02, 3.156132945101952e+02, 2.203960122199172e+03, 4.515276914968854e+03, 2.843434308359271e+00, 3.372096621055703e-02, 7.130997622367954e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
820, 3.982897465906320e-01, 9.820752559880150e-01, 4.771512596752300e-04, 3.127161130021962e-05, 1.387023754722416e+00, -3.389965087729545e-01, 4.366667096506136e+03, 4.352443944746136e+02, 9.384929099664172e-01, 6.150709003358278e-02, 3.673140236412520e+02, 2.293091139849540e+03, 4.539958598639350e+03, 2.773269504797041e+00, 4.028463819581832e-02, 7.343248718014641e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
821, 3.591803465863240e-01, 9.970436345964422e-01, 5.314125044829988e-04, 3.517706219035418e-05, 1.549089070123173e+00, -3.219068963491700e-01, 4.894978958684101e+03, 4.883997401033765e+02, 9.379143841336665e-01, 6.208561586633356e-02, 4.261423148253469e+02, 2.385933556139056e+03, 4.563310375134461e+03, 2.702453902637329e+00, 4.775319063744896e-02, 7.562632006315069e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
822, 3.195101291080943e-01, 1.010455247925649e+00, 5.900686534010173e-04, 3.942324674623543e-05, 1.721140105920661e+00, -2.955248376222160e-01, 5.467083989420017e+03, 5.461615809231772e+02, 9.373729086315273e-01, 6.262709136847260e-02, 4.928300024847346e+02, 2.482320725941212e+03, 4.585419259383343e+03, 2.631294527105457e+00, 5.621953365830282e-02, 7.788636439291553e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
823, 2.793410344913971e-01, 1.022289155333476e+00, 6.533135738537754e-04, 4.401905376784281e-05, 1.902630623377524e+00, -2.587731242199680e-01, 6.084311689662287e+03, 6.087513140975985e+02, 9.368750980174585e-01, 6.312490198254157e-02, 5.681473287711692e+02, 2.582072765267050e+03, 4.606384617241565e+03, 2.560046760027673e+00, 6.578145343892915e-02, 8.020735198780576e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
824, 2.387357820091179e-01, 1.032526879578275e+00, 7.213430188151983e-04, 4.897115155629843e-05, 2.092852440476323e+00, -2.106021769751684e-01, 6.747832564950585e+03, 6.763988721652771e+02, 9.364270404987082e-01, 6.357295950129191e-02, 6.528997112512217e+02, 2.684992562259804e+03, 4.626326039555715e+03, 2.488924001464682e+00, 7.654120185869191e-02, 8.258377305351492e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
825, 1.977577719428744e-01, 1.041152435668930e+00, 7.943546353874383e-04, 5.428389765323470e-05, 2.290933493397091e+00, -1.500097448513607e-01, 7.458655494020943e+03, 7.493474238782164e+02, 9.360341352180469e-01, 6.396586478195306e-02, 7.479233717455744e+02, 2.790862545382568e+03, 4.645390732242959e+03, 2.418105487673111e+00, 8.860494155456212e-02, 8.500981300322805e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
826, 1.564709865910023e-01, 1.048152355823519e+00, 8.725474530802451e-04, 5.995931904554641e-05, 2.495837552943107e+00, -7.606124401464516e-02, 8.217627797542484e+03, 8.278590294696539e+02, 9.357009291108310e-01, 6.429907088916897e-02, 8.540796324160915e+02, 2.899442312419485e+03, 4.663760236237431e+03, 2.347742491159876e+00, 1.020820217801989e-01, 8.747931138523030e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
827, 1.149398903677921e-01, 1.053515710497663e+00, 9.561206563488595e-04, 6.599716577905934e-05, 2.706365327812879e+00, 1.208934080108635e-02, 9.025436954966472e+03, 9.122210763593778e+02, 9.354309607461284e-01, 6.456903925387160e-02, 9.722476876512155e+02, 3.010467279157598e+03, 4.681655881629558e+03, 2.277963104947006e+00, 1.170840607598325e-01, 8.998574532656719e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
828, 7.322932914995886e-02, 1.057234125449705e+00, 1.045271452878174e-03, 7.239503635878530e-05, 2.921156707051386e+00, 1.151779672170255e-01, 9.882612569765328e+03, 1.002753202599551e+03, 9.352266198763729e-01, 6.477338012362704e-02, 1.103315653581496e+03, 3.123648445510622e+03, 4.699342575779883e+03, 2.208875829470249e+00, 1.337238093784837e-01, 9.252223830034657e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
829, 3.140442902750246e-02, 1.059301794816100e+00, 1.140191875256882e-03, 7.914856831419225e-05, 3.138693989369817e+00, 2.338083417386156e-01, 1.078952692488828e+04, 1.099814237361578e+03, 9.350890321636587e-01, 6.491096783634140e-02, 1.248169720041785e+03, 3.238673355962263e+03, 4.717130120316870e+03, 2.140572167575499e+00, 1.521137739680827e-01, 9.508159443798220e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
830, -1.046950538295026e-02, 1.059715490176581e+00, 1.241064402330271e-03, 8.625168235834099e-05, 3.357306123468172e+00, 3.684288512014882e-01, 1.174639235319107e+04, 1.203808499419059e+03, 9.350179784956230e-01, 6.498202150437708e-02, 1.407681269239089e+03, 3.355208265385227e+03, 4.735371545111411e+03, 2.073128432888489e+00, 1.723645809564709e-01, 9.765635710235433e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
